candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,source_family,source_id,parent_expression_hash,parent_expression,field_list,note,fresh_search_intent,x0_r3_role
phase3ay_x0_minute_transfer_00382,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:d1d829564c4347fb32fe249b,d1d829564c4347fb32fe249b,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00383,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:52083e15076fb12782cd1064,52083e15076fb12782cd1064,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00384,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5396cb5c6a554880c5029e7a,5396cb5c6a554880c5029e7a,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00385,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:681a17d137b7e1de8d926227,681a17d137b7e1de8d926227,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00386,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:1776ef2f59c191a74d46f2ea,1776ef2f59c191a74d46f2ea,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount,$close,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00387,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ab6c8326d7acddebbf047600,ab6c8326d7acddebbf047600,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount,$close,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00388,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:295a141ca9b5a1107a339855,295a141ca9b5a1107a339855,phase3k_149_representative,registry_021,fd5a61d05c4424bdfad1c5ef,"CSRank(Mul(ZScore(Delta($close,34)),ZScore(Delta($close,34))))","$amount,$close,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00389,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:4b53c50ab78d8f0a453da993,4b53c50ab78d8f0a453da993,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$open,$vwap",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00390,"Neg(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:347c12a5190ad0bdc4f7a197,347c12a5190ad0bdc4f7a197,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$open,$vwap",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00391,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f93717e05bd9b4907525f194,f93717e05bd9b4907525f194,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00392,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:98752aca5679dc56bfd45f72,98752aca5679dc56bfd45f72,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00393,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:fe7bcdd2043e53d3d5411571,fe7bcdd2043e53d3d5411571,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00394,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:577d77ff8653c482c4518c8f,577d77ff8653c482c4518c8f,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00395,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:92adec4d20f4973812eb5527,92adec4d20f4973812eb5527,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00396,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:bf1230d3f3e974c8e14867db,bf1230d3f3e974c8e14867db,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00397,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:2aad42802c2d20b7683cf342,2aad42802c2d20b7683cf342,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00398,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:e4b55d5b24ce63ef0f86c8ed,e4b55d5b24ce63ef0f86c8ed,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00399,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:dc5a6f0e3d4c1a0c61c51c06,dc5a6f0e3d4c1a0c61c51c06,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00400,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:2965e23affc34cd303085f6b,2965e23affc34cd303085f6b,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount,$float_share,$open,$vwap",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00401,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:7f764d037894207bb3cb6e83,7f764d037894207bb3cb6e83,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount,$float_share,$open,$vwap",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00402,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ac2eae1b482be821de07cade,ac2eae1b482be821de07cade,phase3k_149_representative,registry_022,4b53c50ab78d8f0a453da993,"CSRank(Mul(ZScore(Mean($open,8)),ZScore(Delta($vwap,11))))","$amount,$float_share,$open,$vwap",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00403,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:111725eac7c4922ffa21705a,111725eac7c4922ffa21705a,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))",$final_float_market_cap,original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00404,"Neg(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21))))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:88e8b152597ab3b5d41acee4,88e8b152597ab3b5d41acee4,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))",$final_float_market_cap,direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00405,"CSRank(Add(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:9fda7e28de9b89666b298227,9fda7e28de9b89666b298227,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00406,"CSRank(Mul(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5066b301036064854ae058b2,5066b301036064854ae058b2,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00407,"CSRank(CSResidual(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:8b695690ec86d61682de6846,8b695690ec86d61682de6846,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00408,"CSRank(Add(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:bae525a4d39447d654ade218,bae525a4d39447d654ade218,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00409,"CSRank(Mul(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f552426d32fe11760aeacb53,f552426d32fe11760aeacb53,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00410,"CSRank(CSResidual(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:549beee5c9b0b790b10780cf,549beee5c9b0b790b10780cf,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00411,"CSRank(Add(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:6fb453527dff0e75e832045f,6fb453527dff0e75e832045f,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00412,"CSRank(Mul(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5a5ed93df9f81185e7e434c3,5a5ed93df9f81185e7e434c3,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00413,"CSRank(CSResidual(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:8dd4c2045ce4fe1e9b950b54,8dd4c2045ce4fe1e9b950b54,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount_yuan,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00414,"CSRank(Add(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:1adf9ecd461bc5081cf0b3b8,1adf9ecd461bc5081cf0b3b8,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount,$final_float_market_cap,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00415,"CSRank(Mul(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:d73eae12ffd947b94f368770,d73eae12ffd947b94f368770,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount,$final_float_market_cap,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00416,"CSRank(CSResidual(ZScore(Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:8ebfae467a58b8c1e559fcdc,8ebfae467a58b8c1e559fcdc,phase3k_149_representative,registry_023,111725eac7c4922ffa21705a,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,5)),ZScore(Delta($final_float_market_cap,21)))))","$amount,$final_float_market_cap,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00417,"Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:fb796eaec35507c1cc5a949e,fb796eaec35507c1cc5a949e,phase3k_149_representative,registry_024,fb796eaec35507c1cc5a949e,"Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))","$final_float_market_cap,$volume",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00418,"Neg(Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5))))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:390229999a21661e2e595557,390229999a21661e2e595557,phase3k_149_representative,registry_024,fb796eaec35507c1cc5a949e,"Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))","$final_float_market_cap,$volume",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00419,"CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5dfd7a98e72f2b4a356f647a,5dfd7a98e72f2b4a356f647a,phase3k_149_representative,registry_024,fb796eaec35507c1cc5a949e,"Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))","$amount_yuan,$final_float_market_cap,$volume",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00420,"CSRank(Mul(ZScore(Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:eddf126f1d004da10ce02257,eddf126f1d004da10ce02257,phase3k_149_representative,registry_024,fb796eaec35507c1cc5a949e,"Neg(CSRank(CSResidual(CSRank(Std($volume,21)),CSRank(Std($final_float_market_cap,5)))))","$amount_yuan,$final_float_market_cap,$volume",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
