candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,note,fresh_search_intent,x0_r3_role
phase3az_light_broad_minute_00251,"CSRank(Mul(ZScore(Mom($vwap,20)),ZScore(Mean($amount,20))))",az_price_flow_confirmation,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:967d0a5b40079289a0a26f77,967d0a5b40079289a0a26f77,vwap momentum confirmed by amount 20,True,read_only_research_candidate
phase3az_light_broad_minute_00252,"Neg(CSRank(Mul(ZScore(Mom($vwap,20)),ZScore(Mean($amount,20)))))",az_price_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:b07d2374a6b67b66b9fa86d4,b07d2374a6b67b66b9fa86d4,vwap momentum exhausted by amount 20,True,read_only_research_candidate
phase3az_light_broad_minute_00253,"CSRank(Mul(ZScore(Mom($vwap,30)),ZScore(Mean($amount,30))))",az_price_flow_confirmation,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:8681d148f0a786ee4a36a187,8681d148f0a786ee4a36a187,vwap momentum confirmed by amount 30,True,read_only_research_candidate
phase3az_light_broad_minute_00254,"Neg(CSRank(Mul(ZScore(Mom($vwap,30)),ZScore(Mean($amount,30)))))",az_price_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:d20ec074ecb2ca7141a8bfd4,d20ec074ecb2ca7141a8bfd4,vwap momentum exhausted by amount 30,True,read_only_research_candidate
phase3az_light_broad_minute_00255,"CSRank(Mul(ZScore(Mom($vwap,45)),ZScore(Mean($amount,45))))",az_price_flow_confirmation,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:3f9f3cbaed84db56680274cf,3f9f3cbaed84db56680274cf,vwap momentum confirmed by amount 45,True,read_only_research_candidate
phase3az_light_broad_minute_00256,"Neg(CSRank(Mul(ZScore(Mom($vwap,45)),ZScore(Mean($amount,45)))))",az_price_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:0f400053b9936894e86929bf,0f400053b9936894e86929bf,vwap momentum exhausted by amount 45,True,read_only_research_candidate
phase3az_light_broad_minute_00257,"CSRank(Mul(ZScore(Mom($vwap,60)),ZScore(Mean($amount,60))))",az_price_flow_confirmation,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:ea6e670901915429ad910069,ea6e670901915429ad910069,vwap momentum confirmed by amount 60,True,read_only_research_candidate
phase3az_light_broad_minute_00258,"Neg(CSRank(Mul(ZScore(Mom($vwap,60)),ZScore(Mean($amount,60)))))",az_price_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:80765f6812c789eb433195b2,80765f6812c789eb433195b2,vwap momentum exhausted by amount 60,True,read_only_research_candidate
phase3az_light_broad_minute_00259,CSRank($m1_first5_vwap_return_vs_open),az_opening_window_direct,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:f8a558a8607efe8234548e48,f8a558a8607efe8234548e48,opening field direct m1_first5_vwap_return_vs_open,True,read_only_research_candidate
phase3az_light_broad_minute_00260,Neg(CSRank($m1_first5_vwap_return_vs_open)),az_opening_window_inverse,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:eb630543d60eda9324da264f,eb630543d60eda9324da264f,opening field inverse m1_first5_vwap_return_vs_open,True,read_only_research_candidate
phase3az_light_broad_minute_00261,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Mean($amount_yuan,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:fbb89533fe722eb3b2bef21a,fbb89533fe722eb3b2bef21a,m1_first5_vwap_return_vs_open x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00262,"Neg(CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Mean($amount_yuan,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:6071a79424eb2d80409756d4,6071a79424eb2d80409756d4,inverse m1_first5_vwap_return_vs_open x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00263,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Mean($volume,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:7be2b3a885ab754341daae13,7be2b3a885ab754341daae13,m1_first5_vwap_return_vs_open x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00264,"Neg(CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Mean($volume,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:4b4b5f8ad09e78c658937da0,4b4b5f8ad09e78c658937da0,inverse m1_first5_vwap_return_vs_open x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00265,CSRank($m1_first15_vwap_return_vs_open),az_opening_window_direct,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:8a530f0f6fa3e3f4db9c6fb6,8a530f0f6fa3e3f4db9c6fb6,opening field direct m1_first15_vwap_return_vs_open,True,read_only_research_candidate
phase3az_light_broad_minute_00266,Neg(CSRank($m1_first15_vwap_return_vs_open)),az_opening_window_inverse,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:b208603994f61f34a78d0d94,b208603994f61f34a78d0d94,opening field inverse m1_first15_vwap_return_vs_open,True,read_only_research_candidate
phase3az_light_broad_minute_00267,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Mean($amount_yuan,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:d22bed7abbf93292c04a7ea2,d22bed7abbf93292c04a7ea2,m1_first15_vwap_return_vs_open x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00268,"Neg(CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Mean($amount_yuan,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:1bf0f5755c152216849ab140,1bf0f5755c152216849ab140,inverse m1_first15_vwap_return_vs_open x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00269,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Mean($volume,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:bcc36644bc4b86d471f0efbf,bcc36644bc4b86d471f0efbf,m1_first15_vwap_return_vs_open x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00270,"Neg(CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Mean($volume,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:b62dbebc470a26efc1aca120,b62dbebc470a26efc1aca120,inverse m1_first15_vwap_return_vs_open x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00271,CSRank($m1_first30_vwap_return_vs_open),az_opening_window_direct,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:f0b9559d91e0058c381129e2,f0b9559d91e0058c381129e2,opening field direct m1_first30_vwap_return_vs_open,True,read_only_research_candidate
phase3az_light_broad_minute_00272,Neg(CSRank($m1_first30_vwap_return_vs_open)),az_opening_window_inverse,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:0783161d5f727e7231c97050,0783161d5f727e7231c97050,opening field inverse m1_first30_vwap_return_vs_open,True,read_only_research_candidate
phase3az_light_broad_minute_00273,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Mean($amount_yuan,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:be7bd0d5ddf8bb7b2c7a0975,be7bd0d5ddf8bb7b2c7a0975,m1_first30_vwap_return_vs_open x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00274,"Neg(CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Mean($amount_yuan,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:71525c09881832630a1aa9a2,71525c09881832630a1aa9a2,inverse m1_first30_vwap_return_vs_open x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00275,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Mean($volume,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:09371cc7e95b2e0ca5facd8b,09371cc7e95b2e0ca5facd8b,m1_first30_vwap_return_vs_open x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00276,"Neg(CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Mean($volume,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:6a75301cd38b38204b0f1c68,6a75301cd38b38204b0f1c68,inverse m1_first30_vwap_return_vs_open x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00277,CSRank($m1_first5_range_pct),az_opening_window_direct,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:623588d8ef66eb2bd54a2956,623588d8ef66eb2bd54a2956,opening field direct m1_first5_range_pct,True,read_only_research_candidate
phase3az_light_broad_minute_00278,Neg(CSRank($m1_first5_range_pct)),az_opening_window_inverse,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:fc9f7380bd2fb7d867db9159,fc9f7380bd2fb7d867db9159,opening field inverse m1_first5_range_pct,True,read_only_research_candidate
phase3az_light_broad_minute_00279,"CSRank(Mul(ZScore($m1_first5_range_pct),ZScore(Mean($amount_yuan,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:ef65558312eac4d20ee45595,ef65558312eac4d20ee45595,m1_first5_range_pct x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00280,"Neg(CSRank(Mul(ZScore($m1_first5_range_pct),ZScore(Mean($amount_yuan,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:d2fe167bdf9780b8f85614df,d2fe167bdf9780b8f85614df,inverse m1_first5_range_pct x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00281,"CSRank(Mul(ZScore($m1_first5_range_pct),ZScore(Mean($volume,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:8ba0f855cd6dc6a6d9a5898d,8ba0f855cd6dc6a6d9a5898d,m1_first5_range_pct x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00282,"Neg(CSRank(Mul(ZScore($m1_first5_range_pct),ZScore(Mean($volume,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:cef0ab8b4f74c257565c9c7d,cef0ab8b4f74c257565c9c7d,inverse m1_first5_range_pct x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00283,CSRank($m1_first15_range_pct),az_opening_window_direct,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:3422208fc0cd6e031cbdace2,3422208fc0cd6e031cbdace2,opening field direct m1_first15_range_pct,True,read_only_research_candidate
phase3az_light_broad_minute_00284,Neg(CSRank($m1_first15_range_pct)),az_opening_window_inverse,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:777d39691f43632474cb8eef,777d39691f43632474cb8eef,opening field inverse m1_first15_range_pct,True,read_only_research_candidate
phase3az_light_broad_minute_00285,"CSRank(Mul(ZScore($m1_first15_range_pct),ZScore(Mean($amount_yuan,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:35216be7c4111cceb2315c10,35216be7c4111cceb2315c10,m1_first15_range_pct x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00286,"Neg(CSRank(Mul(ZScore($m1_first15_range_pct),ZScore(Mean($amount_yuan,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:f39cc7d07c55f62f5d9a8e42,f39cc7d07c55f62f5d9a8e42,inverse m1_first15_range_pct x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00287,"CSRank(Mul(ZScore($m1_first15_range_pct),ZScore(Mean($volume,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:f63b567def6e36bc661002a8,f63b567def6e36bc661002a8,m1_first15_range_pct x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00288,"Neg(CSRank(Mul(ZScore($m1_first15_range_pct),ZScore(Mean($volume,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:b986a5e842ec1143de6a0ce7,b986a5e842ec1143de6a0ce7,inverse m1_first15_range_pct x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00289,CSRank($m1_first30_range_pct),az_opening_window_direct,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:40e0a64663b68c97730b13c7,40e0a64663b68c97730b13c7,opening field direct m1_first30_range_pct,True,read_only_research_candidate
phase3az_light_broad_minute_00290,Neg(CSRank($m1_first30_range_pct)),az_opening_window_inverse,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:03f32063559b1fe7c1c9bb4a,03f32063559b1fe7c1c9bb4a,opening field inverse m1_first30_range_pct,True,read_only_research_candidate
phase3az_light_broad_minute_00291,"CSRank(Mul(ZScore($m1_first30_range_pct),ZScore(Mean($amount_yuan,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:d92c7feac77e9fec3f5d311b,d92c7feac77e9fec3f5d311b,m1_first30_range_pct x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00292,"Neg(CSRank(Mul(ZScore($m1_first30_range_pct),ZScore(Mean($amount_yuan,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:70741bcc5339890f1916b391,70741bcc5339890f1916b391,inverse m1_first30_range_pct x amount_yuan,True,read_only_research_candidate
phase3az_light_broad_minute_00293,"CSRank(Mul(ZScore($m1_first30_range_pct),ZScore(Mean($volume,15))))",az_opening_window_flow_interaction,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:8aad5c3a5d76bca44d77882d,8aad5c3a5d76bca44d77882d,m1_first30_range_pct x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00294,"Neg(CSRank(Mul(ZScore($m1_first30_range_pct),ZScore(Mean($volume,15)))))",az_opening_window_flow_exhaustion,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:bf3d7cfd6bfca15da142b88d,bf3d7cfd6bfca15da142b88d,inverse m1_first30_range_pct x volume,True,read_only_research_candidate
phase3az_light_broad_minute_00295,"CSRank(Div(Sub(Mean($high,1),Mean($low,1)),Add(Abs(Mean($close,1)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:37cfdf752d59a9eb25718a2a,37cfdf752d59a9eb25718a2a,range pressure 1,True,read_only_research_candidate
phase3az_light_broad_minute_00296,"Neg(CSRank(Div(Sub(Mean($high,1),Mean($low,1)),Add(Abs(Mean($close,1)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:f02575720a805c7236d83afc,f02575720a805c7236d83afc,range reversal 1,True,read_only_research_candidate
phase3az_light_broad_minute_00297,"CSRank(Div(Sub(Mean($high,2),Mean($low,2)),Add(Abs(Mean($close,2)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:30b4f2fa3a026c6608eb980f,30b4f2fa3a026c6608eb980f,range pressure 2,True,read_only_research_candidate
phase3az_light_broad_minute_00298,"Neg(CSRank(Div(Sub(Mean($high,2),Mean($low,2)),Add(Abs(Mean($close,2)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:4406b9383c82d0d9ae98dd77,4406b9383c82d0d9ae98dd77,range reversal 2,True,read_only_research_candidate
phase3az_light_broad_minute_00299,"CSRank(Div(Sub(Mean($high,3),Mean($low,3)),Add(Abs(Mean($close,3)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:6a94758ae8982db104dea16c,6a94758ae8982db104dea16c,range pressure 3,True,read_only_research_candidate
phase3az_light_broad_minute_00300,"Neg(CSRank(Div(Sub(Mean($high,3),Mean($low,3)),Add(Abs(Mean($close,3)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:d9ea378f5714121b2dd380f3,d9ea378f5714121b2dd380f3,range reversal 3,True,read_only_research_candidate
phase3az_light_broad_minute_00301,"CSRank(Div(Sub(Mean($high,5),Mean($low,5)),Add(Abs(Mean($close,5)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:1d1e7af08d393c36e6bdc128,1d1e7af08d393c36e6bdc128,range pressure 5,True,read_only_research_candidate
phase3az_light_broad_minute_00302,"Neg(CSRank(Div(Sub(Mean($high,5),Mean($low,5)),Add(Abs(Mean($close,5)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:722ebdcde6680d13b5dd660e,722ebdcde6680d13b5dd660e,range reversal 5,True,read_only_research_candidate
phase3az_light_broad_minute_00303,"CSRank(Div(Sub(Mean($high,8),Mean($low,8)),Add(Abs(Mean($close,8)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:aed97bc1c8a0bc722a0d8612,aed97bc1c8a0bc722a0d8612,range pressure 8,True,read_only_research_candidate
phase3az_light_broad_minute_00304,"Neg(CSRank(Div(Sub(Mean($high,8),Mean($low,8)),Add(Abs(Mean($close,8)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:1f98a843ce26e209d3b22d06,1f98a843ce26e209d3b22d06,range reversal 8,True,read_only_research_candidate
phase3az_light_broad_minute_00305,"CSRank(Div(Sub(Mean($high,10),Mean($low,10)),Add(Abs(Mean($close,10)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:2d77058692435c5f276432d4,2d77058692435c5f276432d4,range pressure 10,True,read_only_research_candidate
phase3az_light_broad_minute_00306,"Neg(CSRank(Div(Sub(Mean($high,10),Mean($low,10)),Add(Abs(Mean($close,10)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:4669b92fafb770a2e3a8973e,4669b92fafb770a2e3a8973e,range reversal 10,True,read_only_research_candidate
phase3az_light_broad_minute_00307,"CSRank(Div(Sub(Mean($high,15),Mean($low,15)),Add(Abs(Mean($close,15)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:c4c46361446789b0882e8907,c4c46361446789b0882e8907,range pressure 15,True,read_only_research_candidate
phase3az_light_broad_minute_00308,"Neg(CSRank(Div(Sub(Mean($high,15),Mean($low,15)),Add(Abs(Mean($close,15)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:9c25464bdc924327b670e748,9c25464bdc924327b670e748,range reversal 15,True,read_only_research_candidate
phase3az_light_broad_minute_00309,"CSRank(Div(Sub(Mean($high,20),Mean($low,20)),Add(Abs(Mean($close,20)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:2d6d7787db07f7f40ac7593a,2d6d7787db07f7f40ac7593a,range pressure 20,True,read_only_research_candidate
phase3az_light_broad_minute_00310,"Neg(CSRank(Div(Sub(Mean($high,20),Mean($low,20)),Add(Abs(Mean($close,20)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:dad9bd746861e2dda70edd7b,dad9bd746861e2dda70edd7b,range reversal 20,True,read_only_research_candidate
phase3az_light_broad_minute_00311,"CSRank(Div(Sub(Mean($high,30),Mean($low,30)),Add(Abs(Mean($close,30)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:5049a863bbdb97ac6ab4b543,5049a863bbdb97ac6ab4b543,range pressure 30,True,read_only_research_candidate
phase3az_light_broad_minute_00312,"Neg(CSRank(Div(Sub(Mean($high,30),Mean($low,30)),Add(Abs(Mean($close,30)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:ebde97d6469cb2c557c6911b,ebde97d6469cb2c557c6911b,range reversal 30,True,read_only_research_candidate
phase3az_light_broad_minute_00313,"CSRank(Div(Sub(Mean($high,45),Mean($low,45)),Add(Abs(Mean($close,45)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:8a8c945efa037a1ee0f4ab97,8a8c945efa037a1ee0f4ab97,range pressure 45,True,read_only_research_candidate
phase3az_light_broad_minute_00314,"Neg(CSRank(Div(Sub(Mean($high,45),Mean($low,45)),Add(Abs(Mean($close,45)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:84b9b4af05ce6b917df7ef70,84b9b4af05ce6b917df7ef70,range reversal 45,True,read_only_research_candidate
phase3az_light_broad_minute_00315,"CSRank(Div(Sub(Mean($high,60),Mean($low,60)),Add(Abs(Mean($close,60)),0.000001)))",az_intraminute_range,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:394bfc3dc22528dfba32995b,394bfc3dc22528dfba32995b,range pressure 60,True,read_only_research_candidate
phase3az_light_broad_minute_00316,"Neg(CSRank(Div(Sub(Mean($high,60),Mean($low,60)),Add(Abs(Mean($close,60)),0.000001))))",az_intraminute_range_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,phase3az:7d53e4258a197a58ab60ff61,7d53e4258a197a58ab60ff61,range reversal 60,True,read_only_research_candidate
