panel_field,source_group,dataset,route,field_family,nonnull_count,nonnull_rate,unique_nonnull_count,coverage_status,coverage_reason
ctx_fulla_ps_able_oci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,430709,0.50133216,8432,selector_core,core_coverage_pass
ctx_fulla_ps_rightlaw_able_oci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,79969,0.09308148,1229,selector_core,core_coverage_pass
ctx_fulla_ps_rightlaw_able_oci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,55956,0.06513108,1055,selector_core,core_coverage_pass
ctx_fulla_ps_afa_fairvalue_change,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,75,8.73e-05,1,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_afa_fairvalue_change_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_hmi_afa,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_hmi_afa_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_cashflow_hedge_valid,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,47095,0.05481715,652,selector_core,core_coverage_pass
ctx_fulla_ps_cashflow_hedge_valid_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,28281,0.03291822,561,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_creditor_fairvalue_change,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,29315,0.03412177,305,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_creditor_fairvalue_change_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,13677,0.01591961,272,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_creditor_impairment_reserve,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,22588,0.02629174,158,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_creditor_impairment_reserve_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,6917,0.00805118,135,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_finance_oci_amt,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,17896,0.0208304,66,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_finance_oci_amt_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,2761,0.00321372,58,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_convert_diff,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,438818,0.51077079,8462,selector_core,core_coverage_pass
ctx_fulla_ps_convert_diff_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,402781,0.46882482,7891,selector_core,core_coverage_pass
ctx_fulla_ps_able_oci_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,27565,0.03208482,270,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_able_oci_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,11031,0.01283975,216,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_able_oci_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_able_oci_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_oci_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,114,0.00013269,1,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_oci_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_oci_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_oci_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_total_compre_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811181,0.94418999,16092,selector_core,core_coverage_pass
ctx_fulla_ps_total_compre_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,808669,0.9412661,15989,selector_core,core_coverage_pass
ctx_fulla_ps_parent_tci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,807820,0.94027789,16022,selector_core,core_coverage_pass
ctx_fulla_ps_parent_tci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,805358,0.93741219,15916,selector_core,core_coverage_pass
ctx_fulla_ps_minority_tci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,662582,0.77122528,12939,selector_core,core_coverage_pass
ctx_fulla_ps_minority_tci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,633737,0.73765057,12407,selector_core,core_coverage_pass
ctx_fulla_ps_precombine_tci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_precombine_tci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_tci_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_tci_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_tci_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,161,0.0001874,4,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_tci_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,161,0.0001874,4,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_tci_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_tci_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_acf_end_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,54598,0.06355041,700,selector_core,core_coverage_pass
ctx_fulla_ps_acf_end_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,29801,0.03468746,561,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_sent_lb_2_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,22,selector_core,core_coverage_pass
ctx_sent_gt5_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,price_state,853983,0.99401021,123,selector_core,core_coverage_pass
ctx_sent_max_lb_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,10,selector_core,core_coverage_pass
ctx_sent_downlimit_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,33,selector_core,core_coverage_pass
ctx_sent_second_lb_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,7,selector_core,core_coverage_pass
ctx_sent_lb_3_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,11,selector_core,core_coverage_pass
ctx_sent_damian_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,5,selector_core,core_coverage_pass
ctx_sent_tiandi_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,2,selector_core,core_coverage_pass
ctx_sent_mian_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,11,selector_core,core_coverage_pass
ctx_sent_ditian_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,3,selector_core,core_coverage_pass
ctx_sent_fb_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,price_state,853983,0.99401021,6,selector_core,core_coverage_pass
ctx_sent_bigleg_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,price_state,853983,0.99401021,9,selector_core,core_coverage_pass
ctx_sent_uplimit_n_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,64,selector_core,core_coverage_pass
ctx_sent_lt5_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,price_state,853983,0.99401021,107,selector_core,core_coverage_pass
ctx_sent_lb_h_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,8,selector_core,core_coverage_pass
ctx_sent_uplimit_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,64,selector_core,core_coverage_pass
ctx_sent_up_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,price_state,853983,0.99401021,155,selector_core,core_coverage_pass
ctx_sent_zb_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,limit_event_sentiment,853983,0.99401021,38,selector_core,core_coverage_pass
ctx_sent_down_num,limit_sentiment_canonical,open_sentiment_daily,lagged_market_regime_context,price_state,853983,0.99401021,159,selector_core,core_coverage_pass
ctx_sent_hot_df_num,limit_sentiment_canonical,sentiment_hot_daily,lagged_market_regime_context,event_heat_or_strength,355453,0.41373647,17,blocked_low_core_coverage,nonnull_below_core_threshold_0.5
ctx_sent_hot_lbgd,limit_sentiment_canonical,sentiment_hot_daily,lagged_market_regime_context,event_heat_or_strength,355453,0.41373647,16,blocked_low_core_coverage,nonnull_below_core_threshold_0.5
ctx_sent_hot_strong,limit_sentiment_canonical,sentiment_hot_daily,lagged_market_regime_context,event_heat_or_strength,355453,0.41373647,42,blocked_low_core_coverage,nonnull_below_core_threshold_0.5
ctx_sent_hot_ztjs,limit_sentiment_canonical,sentiment_hot_daily,lagged_market_regime_context,event_heat_or_strength,355453,0.41373647,41,blocked_low_core_coverage,nonnull_below_core_threshold_0.5
ctx_ths_hot_circulation_value,limit_sentiment_canonical,ths_hot_stock_day,lagged_stock_heat_context,event_heat_or_strength,1583,0.00184256,1555,sparse_event_diagnostic,sparse_route_nonzero
ctx_ths_hot_last_pct,limit_sentiment_canonical,ths_hot_stock_day,lagged_stock_heat_context,event_heat_or_strength,1583,0.00184256,618,sparse_event_diagnostic,sparse_route_nonzero
ctx_ths_hot_last_price,limit_sentiment_canonical,ths_hot_stock_day,lagged_stock_heat_context,event_heat_or_strength,1583,0.00184256,1283,sparse_event_diagnostic,sparse_route_nonzero
ctx_ths_hot_rank,limit_sentiment_canonical,ths_hot_stock_day,lagged_stock_heat_context,event_heat_or_strength,1583,0.00184256,11,sparse_event_diagnostic,sparse_route_nonzero
ctx_ths_hot_rank_diff,limit_sentiment_canonical,ths_hot_stock_day,lagged_stock_heat_context,event_heat_or_strength,1583,0.00184256,221,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_amount,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,413,0.00048072,366,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_auction_buy,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,386,0.00044929,135,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_auction_money,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,386,0.00044929,144,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_auction_offer,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,386,0.00044929,126,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_auction_pre1max_ratio,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,386,0.00044929,79,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_auction_turnover,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,413,0.00048072,345,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_fd_close,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,413,0.00048072,252,sparse_event_diagnostic,sparse_route_nonzero
evt_uplimit_fd_max,limit_sentiment_canonical,uplimit_stock_event_day,timestamped_stock_event_feature,limit_event_sentiment,413,0.00048072,321,sparse_event_diagnostic,sparse_route_nonzero
