candidate_id,factor_lane,diagnostic_role,input_field_count,missing_input_fields,blocked_input_fields,forbidden_input_fields,materialization_status,expression
phase3ad_newdata_atomic_direct_rank_00652,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_total_other_rece_yoy)
phase3ad_newdata_atomic_inverse_rank_00653,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_total_other_rece_yoy))
phase3ad_newdata_atomic_direct_rank_00654,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_total_parent_equity_yoy)
phase3ad_newdata_atomic_inverse_rank_00655,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_total_parent_equity_yoy))
phase3ad_newdata_atomic_direct_rank_00656,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_trade_finasset_notfvtpl_yoy)
phase3ad_newdata_atomic_inverse_rank_00657,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_trade_finasset_notfvtpl_yoy))
phase3ad_newdata_atomic_direct_rank_00658,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_trade_finasset_yoy)
phase3ad_newdata_atomic_inverse_rank_00659,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_trade_finasset_yoy))
phase3ad_newdata_atomic_direct_rank_00660,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_trade_finliab_notfvtpl_yoy)
phase3ad_newdata_atomic_inverse_rank_00661,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_trade_finliab_notfvtpl_yoy))
phase3ad_newdata_atomic_direct_rank_00662,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_trade_finliab_yoy)
phase3ad_newdata_atomic_inverse_rank_00663,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_trade_finliab_yoy))
phase3ad_newdata_atomic_direct_rank_00664,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_treasury_shares_yoy)
phase3ad_newdata_atomic_inverse_rank_00665,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_treasury_shares_yoy))
phase3ad_newdata_atomic_direct_rank_00666,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_unassign_rpofit_yoy)
phase3ad_newdata_atomic_inverse_rank_00667,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_unassign_rpofit_yoy))
phase3ad_newdata_atomic_direct_rank_00668,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_unconfirm_invest_loss_yoy)
phase3ad_newdata_atomic_inverse_rank_00669,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_unconfirm_invest_loss_yoy))
phase3ad_newdata_atomic_direct_rank_00670,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_useright_asset_yoy)
phase3ad_newdata_atomic_inverse_rank_00671,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_useright_asset_yoy))
phase3ad_newdata_atomic_direct_rank_00672,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_bs_osopinion_type)
phase3ad_newdata_atomic_inverse_rank_00673,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_bs_osopinion_type))
phase3ad_newdata_atomic_direct_rank_00674,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_operate_income)
phase3ad_newdata_atomic_inverse_rank_00675,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_operate_income))
phase3ad_newdata_atomic_inverse_rank_00676,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_operate_income_yoy))
phase3ad_newdata_atomic_direct_rank_00677,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_income)
phase3ad_newdata_atomic_inverse_rank_00678,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_income))
phase3ad_newdata_atomic_direct_rank_00679,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00680,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_income_yoy))
phase3ad_newdata_atomic_direct_rank_00681,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_interest_income)
phase3ad_newdata_atomic_inverse_rank_00682,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_interest_income))
phase3ad_newdata_atomic_direct_rank_00683,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_interest_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00684,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_interest_income_yoy))
phase3ad_newdata_atomic_direct_rank_00685,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_earned_premium)
phase3ad_newdata_atomic_inverse_rank_00686,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_earned_premium))
phase3ad_newdata_atomic_direct_rank_00687,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_earned_premium_yoy)
phase3ad_newdata_atomic_inverse_rank_00688,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_earned_premium_yoy))
phase3ad_newdata_atomic_direct_rank_00689,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fee_commission_income)
phase3ad_newdata_atomic_inverse_rank_00690,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fee_commission_income))
phase3ad_newdata_atomic_direct_rank_00691,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fee_commission_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00692,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fee_commission_income_yoy))
phase3ad_newdata_atomic_direct_rank_00693,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_business_income)
phase3ad_newdata_atomic_inverse_rank_00694,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_business_income))
phase3ad_newdata_atomic_direct_rank_00695,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_business_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00696,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_business_income_yoy))
phase3ad_newdata_atomic_direct_rank_00697,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_toi_other)
phase3ad_newdata_atomic_inverse_rank_00698,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_toi_other))
phase3ad_newdata_atomic_direct_rank_00699,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_toi_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00700,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_toi_other_yoy))
phase3ad_newdata_atomic_direct_rank_00701,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_operate_cost)
phase3ad_newdata_atomic_inverse_rank_00702,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_operate_cost))
phase3ad_newdata_atomic_direct_rank_00703,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_total_operate_cost_yoy)
phase3ad_newdata_atomic_inverse_rank_00704,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_total_operate_cost_yoy))
phase3ad_newdata_atomic_direct_rank_00705,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_cost)
phase3ad_newdata_atomic_inverse_rank_00706,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_cost))
phase3ad_newdata_atomic_direct_rank_00707,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_cost_yoy)
phase3ad_newdata_atomic_inverse_rank_00708,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_cost_yoy))
phase3ad_newdata_atomic_direct_rank_00709,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_interest_expense)
phase3ad_newdata_atomic_inverse_rank_00710,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_interest_expense))
phase3ad_newdata_atomic_direct_rank_00711,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_interest_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00712,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_interest_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00713,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fee_commission_expense)
phase3ad_newdata_atomic_inverse_rank_00714,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fee_commission_expense))
phase3ad_newdata_atomic_direct_rank_00715,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fee_commission_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00716,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fee_commission_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00717,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_research_expense)
phase3ad_newdata_atomic_inverse_rank_00718,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_research_expense))
phase3ad_newdata_atomic_direct_rank_00719,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_research_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00720,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_research_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00721,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_surrender_value)
phase3ad_newdata_atomic_inverse_rank_00722,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_surrender_value))
phase3ad_newdata_atomic_direct_rank_00723,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_surrender_value_yoy)
phase3ad_newdata_atomic_inverse_rank_00724,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_surrender_value_yoy))
phase3ad_newdata_atomic_direct_rank_00725,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_net_compensate_expense)
phase3ad_newdata_atomic_inverse_rank_00726,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_net_compensate_expense))
phase3ad_newdata_atomic_direct_rank_00727,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_net_compensate_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00728,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_net_compensate_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00729,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_net_contract_reserve)
phase3ad_newdata_atomic_inverse_rank_00730,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_net_contract_reserve))
phase3ad_newdata_atomic_direct_rank_00731,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_net_contract_reserve_yoy)
phase3ad_newdata_atomic_inverse_rank_00732,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_net_contract_reserve_yoy))
phase3ad_newdata_atomic_direct_rank_00733,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_policy_bonus_expense)
phase3ad_newdata_atomic_inverse_rank_00734,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_policy_bonus_expense))
phase3ad_newdata_atomic_direct_rank_00735,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_policy_bonus_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00736,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_policy_bonus_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00737,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_reinsure_expense)
phase3ad_newdata_atomic_inverse_rank_00738,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_reinsure_expense))
phase3ad_newdata_atomic_direct_rank_00739,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_reinsure_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00740,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_reinsure_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00741,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_business_cost)
phase3ad_newdata_atomic_inverse_rank_00742,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_business_cost))
phase3ad_newdata_atomic_direct_rank_00743,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_business_cost_yoy)
phase3ad_newdata_atomic_inverse_rank_00744,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_business_cost_yoy))
phase3ad_newdata_atomic_direct_rank_00745,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_tax_add)
phase3ad_newdata_atomic_inverse_rank_00746,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_tax_add))
phase3ad_newdata_atomic_direct_rank_00747,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_operate_tax_add_yoy)
phase3ad_newdata_atomic_inverse_rank_00748,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_operate_tax_add_yoy))
phase3ad_newdata_atomic_direct_rank_00749,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_sale_expense)
phase3ad_newdata_atomic_inverse_rank_00750,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_sale_expense))
phase3ad_newdata_atomic_direct_rank_00751,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_sale_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00752,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_sale_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00753,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_manage_expense)
phase3ad_newdata_atomic_inverse_rank_00754,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_manage_expense))
phase3ad_newdata_atomic_direct_rank_00755,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_manage_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00756,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_manage_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00757,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_me_research_expense)
phase3ad_newdata_atomic_inverse_rank_00758,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_me_research_expense))
phase3ad_newdata_atomic_direct_rank_00759,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_me_research_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00760,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_me_research_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00761,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_finance_expense)
phase3ad_newdata_atomic_inverse_rank_00762,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_finance_expense))
phase3ad_newdata_atomic_direct_rank_00763,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_finance_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00764,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_finance_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00765,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fe_interest_expense)
phase3ad_newdata_atomic_inverse_rank_00766,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fe_interest_expense))
phase3ad_newdata_atomic_direct_rank_00767,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fe_interest_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00768,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fe_interest_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00769,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fe_interest_income)
phase3ad_newdata_atomic_inverse_rank_00770,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fe_interest_income))
phase3ad_newdata_atomic_direct_rank_00771,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fe_interest_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00772,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fe_interest_income_yoy))
phase3ad_newdata_atomic_direct_rank_00773,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_asset_impairment_loss)
phase3ad_newdata_atomic_inverse_rank_00774,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_asset_impairment_loss))
phase3ad_newdata_atomic_direct_rank_00775,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_asset_impairment_loss_yoy)
phase3ad_newdata_atomic_inverse_rank_00776,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_asset_impairment_loss_yoy))
phase3ad_newdata_atomic_direct_rank_00777,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_credit_impairment_loss)
phase3ad_newdata_atomic_inverse_rank_00778,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_credit_impairment_loss))
phase3ad_newdata_atomic_direct_rank_00779,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_credit_impairment_loss_yoy)
phase3ad_newdata_atomic_inverse_rank_00780,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_credit_impairment_loss_yoy))
phase3ad_newdata_atomic_direct_rank_00781,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_toc_other)
phase3ad_newdata_atomic_inverse_rank_00782,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_toc_other))
phase3ad_newdata_atomic_direct_rank_00783,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_toc_other_yoy)
phase3ad_newdata_atomic_inverse_rank_00784,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_toc_other_yoy))
phase3ad_newdata_atomic_direct_rank_00785,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fairvalue_change_income)
phase3ad_newdata_atomic_inverse_rank_00786,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fairvalue_change_income))
phase3ad_newdata_atomic_direct_rank_00787,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_fairvalue_change_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00788,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_fairvalue_change_income_yoy))
phase3ad_newdata_atomic_direct_rank_00789,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_invest_income)
phase3ad_newdata_atomic_inverse_rank_00790,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_invest_income))
phase3ad_newdata_atomic_direct_rank_00791,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_invest_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00792,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_invest_income_yoy))
phase3ad_newdata_atomic_direct_rank_00793,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_invest_joint_income)
phase3ad_newdata_atomic_inverse_rank_00794,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_invest_joint_income))
phase3ad_newdata_atomic_direct_rank_00795,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_invest_joint_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00796,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_invest_joint_income_yoy))
phase3ad_newdata_atomic_direct_rank_00797,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_net_exposure_income)
phase3ad_newdata_atomic_inverse_rank_00798,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_net_exposure_income))
phase3ad_newdata_atomic_direct_rank_00799,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_net_exposure_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00800,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_net_exposure_income_yoy))
phase3ad_newdata_atomic_direct_rank_00801,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_exchange_income)
phase3ad_newdata_atomic_inverse_rank_00802,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_exchange_income))
phase3ad_newdata_atomic_direct_rank_00803,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_exchange_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00804,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_exchange_income_yoy))
phase3ad_newdata_atomic_direct_rank_00805,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_asset_disposal_income)
phase3ad_newdata_atomic_inverse_rank_00806,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_asset_disposal_income))
phase3ad_newdata_atomic_direct_rank_00807,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_asset_disposal_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00808,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_asset_disposal_income_yoy))
phase3ad_newdata_atomic_direct_rank_00809,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_asset_impairment_income)
phase3ad_newdata_atomic_inverse_rank_00810,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_asset_impairment_income))
phase3ad_newdata_atomic_direct_rank_00811,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_asset_impairment_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00812,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_asset_impairment_income_yoy))
phase3ad_newdata_atomic_direct_rank_00813,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_credit_impairment_income)
phase3ad_newdata_atomic_inverse_rank_00814,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_credit_impairment_income))
phase3ad_newdata_atomic_direct_rank_00815,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_credit_impairment_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00816,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_credit_impairment_income_yoy))
phase3ad_newdata_atomic_direct_rank_00817,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_income)
phase3ad_newdata_atomic_inverse_rank_00818,atomic_inverse_rank,broad_field_direction_probe,1,,,,materializable,CSRank(Neg($ctx_fulla_ps_other_income))
phase3ad_newdata_atomic_direct_rank_00819,atomic_direct_rank,broad_field_direction_probe,1,,,,materializable,CSRank($ctx_fulla_ps_other_income_yoy)
