pack,candidate_id,status,field_count,fields,blockers,expression
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0110,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,3)),ZScore(Mean($final_float_market_cap,3))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0111,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(Div(Mean($amount,5),Add(Abs(Mean($final_float_market_cap,5)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0112,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,5)),ZScore(Mean($final_float_market_cap,5))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0113,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_float_market_cap,10)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0114,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,10)),ZScore(Mean($final_float_market_cap,10))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0115,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(Div(Mean($amount,20),Add(Abs(Mean($final_float_market_cap,20)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0116,blocked,2,amount|final_float_market_cap,missing_contract:final_float_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,20)),ZScore(Mean($final_float_market_cap,20))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0117,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0118,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,3)),ZScore(Mean($final_total_market_cap,3))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0119,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0120,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,5)),ZScore(Mean($final_total_market_cap,5))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0121,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0122,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,10)),ZScore(Mean($final_total_market_cap,10))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0123,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0124,blocked,2,amount|final_total_market_cap,missing_contract:final_total_market_cap,"CSRank(CSResidual(ZScore(Mean($amount,20)),ZScore(Mean($final_total_market_cap,20))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0125,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(Div(Mean($volume,3),Add(Abs(Mean($float_share,3)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0126,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(CSResidual(ZScore(Mean($volume,3)),ZScore(Mean($float_share,3))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0127,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(Div(Mean($volume,5),Add(Abs(Mean($float_share,5)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0128,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(CSResidual(ZScore(Mean($volume,5)),ZScore(Mean($float_share,5))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0129,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(Div(Mean($volume,10),Add(Abs(Mean($float_share,10)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0130,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(CSResidual(ZScore(Mean($volume,10)),ZScore(Mean($float_share,10))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0131,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(Div(Mean($volume,20),Add(Abs(Mean($float_share,20)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0132,blocked,2,float_share|volume,missing_contract:float_share,"CSRank(CSResidual(ZScore(Mean($volume,20)),ZScore(Mean($float_share,20))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0141,blocked,2,amount|daily_ret,blocked_field:daily_ret,"CSRank(Div(Mean(Abs($daily_ret),3),Add(Abs(Mean($amount,3)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0142,blocked,2,amount|daily_ret,blocked_field:daily_ret,"CSRank(Div(Mean(Abs($daily_ret),5),Add(Abs(Mean($amount,5)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0143,blocked,2,amount|daily_ret,blocked_field:daily_ret,"CSRank(Div(Mean(Abs($daily_ret),10),Add(Abs(Mean($amount,10)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0144,blocked,2,amount|daily_ret,blocked_field:daily_ret,"CSRank(Div(Mean(Abs($daily_ret),20),Add(Abs(Mean($amount,20)),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00001,blocked,1,ctx_zls_evt_amount_lag1,missing_contract:ctx_zls_evt_amount_lag1,CSRank($ctx_zls_evt_amount_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00002,blocked,1,ctx_zls_evt_amount_lag1,missing_contract:ctx_zls_evt_amount_lag1,CSRank(ZScore($ctx_zls_evt_amount_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00003,blocked,1,ctx_zls_evt_auction_money_lag1,missing_contract:ctx_zls_evt_auction_money_lag1,CSRank($ctx_zls_evt_auction_money_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00004,blocked,1,ctx_zls_evt_auction_money_lag1,missing_contract:ctx_zls_evt_auction_money_lag1,CSRank(ZScore($ctx_zls_evt_auction_money_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00005,blocked,1,ctx_zls_evt_auction_turnover_lag1,missing_contract:ctx_zls_evt_auction_turnover_lag1,CSRank($ctx_zls_evt_auction_turnover_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00006,blocked,1,ctx_zls_evt_auction_turnover_lag1,missing_contract:ctx_zls_evt_auction_turnover_lag1,CSRank(ZScore($ctx_zls_evt_auction_turnover_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00007,blocked,1,ctx_zls_evt_fd_close_lag1,missing_contract:ctx_zls_evt_fd_close_lag1,CSRank($ctx_zls_evt_fd_close_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00008,blocked,1,ctx_zls_evt_fd_close_lag1,missing_contract:ctx_zls_evt_fd_close_lag1,CSRank(ZScore($ctx_zls_evt_fd_close_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00009,blocked,1,ctx_zls_evt_fd_max_lag1,missing_contract:ctx_zls_evt_fd_max_lag1,CSRank($ctx_zls_evt_fd_max_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00010,blocked,1,ctx_zls_evt_fd_max_lag1,missing_contract:ctx_zls_evt_fd_max_lag1,CSRank(ZScore($ctx_zls_evt_fd_max_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00011,blocked,1,ctx_zls_evt_up_limit_keep_times_lag1,missing_contract:ctx_zls_evt_up_limit_keep_times_lag1,CSRank($ctx_zls_evt_up_limit_keep_times_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00012,blocked,1,ctx_zls_evt_up_limit_keep_times_lag1,missing_contract:ctx_zls_evt_up_limit_keep_times_lag1,CSRank(ZScore($ctx_zls_evt_up_limit_keep_times_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_seal_to_amount_00013,blocked,2,ctx_zls_evt_amount_lag1|ctx_zls_evt_fd_close_lag1,missing_contract:ctx_zls_evt_amount_lag1|missing_contract:ctx_zls_evt_fd_close_lag1,"CSRank(Div($ctx_zls_evt_fd_close_lag1,Add(Abs($ctx_zls_evt_amount_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_max_seal_to_amount_00014,blocked,2,ctx_zls_evt_amount_lag1|ctx_zls_evt_fd_max_lag1,missing_contract:ctx_zls_evt_amount_lag1|missing_contract:ctx_zls_evt_fd_max_lag1,"CSRank(Div($ctx_zls_evt_fd_max_lag1,Add(Abs($ctx_zls_evt_amount_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_auction_money_to_offer_00015,blocked,2,ctx_zls_evt_auction_money_lag1|ctx_zls_evt_auction_offer_lag1,missing_contract:ctx_zls_evt_auction_money_lag1|missing_contract:ctx_zls_evt_auction_offer_lag1,"CSRank(Div($ctx_zls_evt_auction_money_lag1,Add(Abs($ctx_zls_evt_auction_offer_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_auction_turnover_to_amount_00016,blocked,2,ctx_zls_evt_amount_lag1|ctx_zls_evt_auction_turnover_lag1,missing_contract:ctx_zls_evt_amount_lag1|missing_contract:ctx_zls_evt_auction_turnover_lag1,"CSRank(Div($ctx_zls_evt_auction_turnover_lag1,Add(Abs($ctx_zls_evt_amount_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_streak_x_seal_00017,blocked,2,ctx_zls_evt_fd_close_lag1|ctx_zls_evt_up_limit_keep_times_lag1,missing_contract:ctx_zls_evt_fd_close_lag1|missing_contract:ctx_zls_evt_up_limit_keep_times_lag1,"CSRank(Mul(ZScore($ctx_zls_evt_up_limit_keep_times_lag1),ZScore($ctx_zls_evt_fd_close_lag1)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00018,blocked,1,ctx_zls_lb_2_num_lag1,missing_contract:ctx_zls_lb_2_num_lag1,CSRank($ctx_zls_lb_2_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00019,blocked,1,ctx_zls_lb_2_num_lag1,missing_contract:ctx_zls_lb_2_num_lag1,CSRank(ZScore($ctx_zls_lb_2_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00020,blocked,1,ctx_zls_max_lb_num_lag1,missing_contract:ctx_zls_max_lb_num_lag1,CSRank($ctx_zls_max_lb_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00021,blocked,1,ctx_zls_max_lb_num_lag1,missing_contract:ctx_zls_max_lb_num_lag1,CSRank(ZScore($ctx_zls_max_lb_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00022,blocked,1,ctx_zls_downlimit_num_lag1,missing_contract:ctx_zls_downlimit_num_lag1,CSRank($ctx_zls_downlimit_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00023,blocked,1,ctx_zls_downlimit_num_lag1,missing_contract:ctx_zls_downlimit_num_lag1,CSRank(ZScore($ctx_zls_downlimit_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00024,blocked,1,ctx_zls_lb_3_num_lag1,missing_contract:ctx_zls_lb_3_num_lag1,CSRank($ctx_zls_lb_3_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00025,blocked,1,ctx_zls_lb_3_num_lag1,missing_contract:ctx_zls_lb_3_num_lag1,CSRank(ZScore($ctx_zls_lb_3_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00026,blocked,1,ctx_zls_lb_h_num_lag1,missing_contract:ctx_zls_lb_h_num_lag1,CSRank($ctx_zls_lb_h_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00027,blocked,1,ctx_zls_lb_h_num_lag1,missing_contract:ctx_zls_lb_h_num_lag1,CSRank(ZScore($ctx_zls_lb_h_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00028,blocked,1,ctx_zls_uplimit_num_lag1,missing_contract:ctx_zls_uplimit_num_lag1,CSRank($ctx_zls_uplimit_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00029,blocked,1,ctx_zls_uplimit_num_lag1,missing_contract:ctx_zls_uplimit_num_lag1,CSRank(ZScore($ctx_zls_uplimit_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00030,blocked,1,ctx_zls_zb_num_lag1,missing_contract:ctx_zls_zb_num_lag1,CSRank($ctx_zls_zb_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00031,blocked,1,ctx_zls_zb_num_lag1,missing_contract:ctx_zls_zb_num_lag1,CSRank(ZScore($ctx_zls_zb_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00032,blocked,1,ctx_zls_lbgd_lag1,missing_contract:ctx_zls_lbgd_lag1,CSRank($ctx_zls_lbgd_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00033,blocked,1,ctx_zls_lbgd_lag1,missing_contract:ctx_zls_lbgd_lag1,CSRank(ZScore($ctx_zls_lbgd_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00034,blocked,1,ctx_zls_strong_lag1,missing_contract:ctx_zls_strong_lag1,CSRank($ctx_zls_strong_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00035,blocked,1,ctx_zls_strong_lag1,missing_contract:ctx_zls_strong_lag1,CSRank(ZScore($ctx_zls_strong_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00036,blocked,1,ctx_zls_ztjs_lag1,missing_contract:ctx_zls_ztjs_lag1,CSRank($ctx_zls_ztjs_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00037,blocked,1,ctx_zls_ztjs_lag1,missing_contract:ctx_zls_ztjs_lag1,CSRank(ZScore($ctx_zls_ztjs_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_limit_up_down_ratio_00038,blocked,2,ctx_zls_downlimit_num_lag1|ctx_zls_uplimit_num_lag1,missing_contract:ctx_zls_downlimit_num_lag1|missing_contract:ctx_zls_uplimit_num_lag1,"CSRank(Div($ctx_zls_uplimit_num_lag1,Add(Abs($ctx_zls_downlimit_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_open_board_rate_00039,blocked,2,ctx_zls_uplimit_num_lag1|ctx_zls_zb_num_lag1,missing_contract:ctx_zls_uplimit_num_lag1|missing_contract:ctx_zls_zb_num_lag1,"CSRank(Div($ctx_zls_zb_num_lag1,Add(Abs($ctx_zls_uplimit_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_ladder_to_limit_ratio_00040,blocked,3,ctx_zls_lb_2_num_lag1|ctx_zls_lb_3_num_lag1|ctx_zls_uplimit_num_lag1,missing_contract:ctx_zls_lb_2_num_lag1|missing_contract:ctx_zls_lb_3_num_lag1|missing_contract:ctx_zls_uplimit_num_lag1,"CSRank(Div(Add($ctx_zls_lb_2_num_lag1,$ctx_zls_lb_3_num_lag1),Add(Abs($ctx_zls_uplimit_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_high_board_x_open_board_00041,blocked,2,ctx_zls_max_lb_num_lag1|ctx_zls_zb_num_lag1,missing_contract:ctx_zls_max_lb_num_lag1|missing_contract:ctx_zls_zb_num_lag1,"CSRank(Mul(ZScore($ctx_zls_max_lb_num_lag1),ZScore($ctx_zls_zb_num_lag1)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_lb_height_x_open_board_00042,blocked,2,ctx_zls_lb_h_num_lag1|ctx_zls_zb_num_lag1,missing_contract:ctx_zls_lb_h_num_lag1|missing_contract:ctx_zls_zb_num_lag1,"CSRank(Mul(ZScore($ctx_zls_lb_h_num_lag1),ZScore($ctx_zls_zb_num_lag1)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_market_up_down_ratio_00043,blocked,2,ctx_zls_down_num_lag1|ctx_zls_up_num_lag1,missing_contract:ctx_zls_down_num_lag1|missing_contract:ctx_zls_up_num_lag1,"CSRank(Div($ctx_zls_up_num_lag1,Add(Abs($ctx_zls_down_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00044,blocked,1,ctx_zls_rank_lag1,missing_contract:ctx_zls_rank_lag1,CSRank($ctx_zls_rank_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00045,blocked,1,ctx_zls_rank_diff_lag1,missing_contract:ctx_zls_rank_diff_lag1,CSRank($ctx_zls_rank_diff_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00046,blocked,1,ctx_zls_circulation_value_lag1,missing_contract:ctx_zls_circulation_value_lag1,CSRank($ctx_zls_circulation_value_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00047,blocked,1,ctx_zls_last_pct_lag1,missing_contract:ctx_zls_last_pct_lag1,CSRank($ctx_zls_last_pct_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_inverse_00048,blocked,1,ctx_zls_rank_lag1,missing_contract:ctx_zls_rank_lag1,CSRank(Neg($ctx_zls_rank_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_x_capacity_00049,blocked,2,ctx_zls_circulation_value_lag1|ctx_zls_rank_lag1,missing_contract:ctx_zls_circulation_value_lag1|missing_contract:ctx_zls_rank_lag1,"CSRank(Mul(ZScore(Neg($ctx_zls_rank_lag1)),ZScore($ctx_zls_circulation_value_lag1)))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00001,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,CSRank($evt_limit_fengdan_rate_last_by_0930)
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00002,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,CSRank(Neg($evt_limit_fengdan_rate_last_by_0930))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00003,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0930),1)))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00004,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,CSRank(ZScore($evt_limit_fengdan_rate_last_by_0930))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00005,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,2))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00006,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,2))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00007,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,3))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00008,blocked,1,evt_limit_fengdan_rate_last_by_0930,missing_contract:evt_limit_fengdan_rate_last_by_0930,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,3))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00009,blocked,1,evt_limit_fengdan_rate_last_by_0935,missing_contract:evt_limit_fengdan_rate_last_by_0935,CSRank($evt_limit_fengdan_rate_last_by_0935)
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00010,blocked,1,evt_limit_fengdan_rate_last_by_0935,missing_contract:evt_limit_fengdan_rate_last_by_0935,CSRank(Neg($evt_limit_fengdan_rate_last_by_0935))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00011,blocked,1,evt_limit_fengdan_rate_last_by_0935,missing_contract:evt_limit_fengdan_rate_last_by_0935,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0935),1)))"
