source_root,dataset,field_name,field_family,route,visibility_class,selector_role,recommended_transforms,priority,pit_rule,system_destination,next_action
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NETPROFIT_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NETPROFIT_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NET_COMPENSATE_EXPENSE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NET_COMPENSATE_EXPENSE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NET_CONTRACT_RESERVE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NET_CONTRACT_RESERVE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NET_EXPOSURE_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NET_EXPOSURE_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONBUSINESS_EXPENSE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONBUSINESS_EXPENSE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONBUSINESS_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONBUSINESS_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONCURRENT_DISPOSAL_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONCURRENT_DISPOSAL_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONCURRENT_DISPOSAL_LOSS,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,NONCURRENT_DISPOSAL_LOSS_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OCI_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OCI_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OCI_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OCI_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_COST,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_COST_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_EXPENSE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_EXPENSE_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_EXPENSE_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_EXPENSE_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_EXPENSE_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_EXPENSE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_INCOME_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_INCOME_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_INCOME_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_INCOME_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_PROFIT,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_PROFIT_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_PROFIT_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_PROFIT_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_PROFIT_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_PROFIT_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_TAX_ADD,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPERATE_TAX_ADD_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OPINION_TYPE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,ORG_CODE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,ORG_TYPE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OSOPINION_TYPE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHERRIGHT_FAIRVALUE_CHANGE,price_state,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_momentum|mean_reversion|gap|volatility|rank_xsection,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,price_state,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,lagged_momentum|mean_reversion|gap|volatility|rank_xsection,low,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_BUSINESS_COST,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_BUSINESS_COST_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_BUSINESS_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_BUSINESS_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_COMPRE_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_COMPRE_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_INCOME,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,OTHER_INCOME_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_NETPROFIT,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_NETPROFIT_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_OCI,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_OCI_BALANCE,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_OCI_BALANCE_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_OCI_OTHER,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_OCI_OTHER_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,PARENT_OCI_YOY,fundamental_quality_risk,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,notice_lagged_latest|quarter_delta|ttm_proxy|ratio|winsorized_rank|quality_minus_risk,medium,use notice/disclosure date plus conservative next-trading-day lag,nonminute_pit_context_panel_then_integrated_factor_pack,eligible_for_bulk_transform_plan
