candidate_id,expression,field_name,factor_lane,failed_fields,failed_reasons,failed_coverages
phase3ae_brepair_v1_00548,"CSRank(Delta($mkt_open_board_count_at_1000,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00549,"CSRank(Mean($mkt_open_board_count_at_1000,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00550,"CSRank(Delta($mkt_open_board_count_at_1000,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00551,CSRank($mkt_open_board_count_at_1130),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00552,CSRank(Neg($mkt_open_board_count_at_1130)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00553,"CSRank(Log(Add(Abs($mkt_open_board_count_at_1130),1)))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00554,CSRank(ZScore($mkt_open_board_count_at_1130)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00555,"CSRank(Mean($mkt_open_board_count_at_1130,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00556,"CSRank(Delta($mkt_open_board_count_at_1130,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00557,"CSRank(Mean($mkt_open_board_count_at_1130,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00558,"CSRank(Delta($mkt_open_board_count_at_1130,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1130,mkt_open_board_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00559,CSRank($final_float_market_cap_source),source_em,announcement_pit_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00560,CSRank(Neg($final_float_market_cap_source)),source_em,announcement_pit_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00561,"CSRank(Log(Add(Abs($final_float_market_cap_source),1)))",source_em,announcement_pit_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00562,CSRank(ZScore($final_float_market_cap_source)),source_em,announcement_pit_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00563,CSRank($final_total_market_cap_source),source_em,announcement_pit_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00564,CSRank(Neg($final_total_market_cap_source)),source_em,announcement_pit_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00565,"CSRank(Log(Add(Abs($final_total_market_cap_source),1)))",source_em,announcement_pit_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00566,CSRank(ZScore($final_total_market_cap_source)),source_em,announcement_pit_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00567,CSRank($float_share_source),source_em,announcement_pit_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00568,CSRank(Neg($float_share_source)),source_em,announcement_pit_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00569,"CSRank(Log(Add(Abs($float_share_source),1)))",source_em,announcement_pit_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00570,CSRank(ZScore($float_share_source)),source_em,announcement_pit_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00571,CSRank($sector_source),source_em,announcement_pit_formula_lane,sector_source,sector_source:zero_nonnull,0.0
phase3ae_brepair_v1_00572,CSRank(Neg($sector_source)),source_em,announcement_pit_formula_lane,sector_source,sector_source:zero_nonnull,0.0
phase3ae_brepair_v1_00573,"CSRank(Log(Add(Abs($sector_source),1)))",source_em,announcement_pit_formula_lane,sector_source,sector_source:zero_nonnull,0.0
phase3ae_brepair_v1_00574,CSRank(ZScore($sector_source)),source_em,announcement_pit_formula_lane,sector_source,sector_source:zero_nonnull,0.0
phase3ae_brepair_v1_00575,CSRank($mkt_uplimit_count_at_0930),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00576,CSRank(Neg($mkt_uplimit_count_at_0930)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00577,"CSRank(Log(Add(Abs($mkt_uplimit_count_at_0930),1)))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00578,CSRank(ZScore($mkt_uplimit_count_at_0930)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00579,"CSRank(Mean($mkt_uplimit_count_at_0930,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00580,"CSRank(Delta($mkt_uplimit_count_at_0930,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00581,"CSRank(Mean($mkt_uplimit_count_at_0930,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00582,"CSRank(Delta($mkt_uplimit_count_at_0930,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0930,mkt_uplimit_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00583,CSRank($mkt_uplimit_count_at_0935),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00584,CSRank(Neg($mkt_uplimit_count_at_0935)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00585,"CSRank(Log(Add(Abs($mkt_uplimit_count_at_0935),1)))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00586,CSRank(ZScore($mkt_uplimit_count_at_0935)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00587,"CSRank(Mean($mkt_uplimit_count_at_0935,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00588,"CSRank(Delta($mkt_uplimit_count_at_0935,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00589,"CSRank(Mean($mkt_uplimit_count_at_0935,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00590,"CSRank(Delta($mkt_uplimit_count_at_0935,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_0935,mkt_uplimit_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00591,CSRank($mkt_uplimit_count_at_1000),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00592,CSRank(Neg($mkt_uplimit_count_at_1000)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00593,"CSRank(Log(Add(Abs($mkt_uplimit_count_at_1000),1)))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00594,CSRank(ZScore($mkt_uplimit_count_at_1000)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00595,"CSRank(Mean($mkt_uplimit_count_at_1000,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00596,"CSRank(Delta($mkt_uplimit_count_at_1000,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00597,"CSRank(Mean($mkt_uplimit_count_at_1000,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00598,"CSRank(Delta($mkt_uplimit_count_at_1000,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1000,mkt_uplimit_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00599,CSRank($mkt_uplimit_count_at_1130),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00600,CSRank(Neg($mkt_uplimit_count_at_1130)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00601,"CSRank(Log(Add(Abs($mkt_uplimit_count_at_1130),1)))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00602,CSRank(ZScore($mkt_uplimit_count_at_1130)),uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00603,"CSRank(Mean($mkt_uplimit_count_at_1130,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00604,"CSRank(Delta($mkt_uplimit_count_at_1130,2))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00605,"CSRank(Mean($mkt_uplimit_count_at_1130,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00606,"CSRank(Delta($mkt_uplimit_count_at_1130,3))",uplimit_count,event_state_machine_formula_lane,mkt_uplimit_count_at_1130,mkt_uplimit_count_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00607,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($ctx_hfq_volume_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00608,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($ctx_hfq_volume_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_x,ctx_hfq_volume_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00609,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($ctx_hfq_volume_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_y,ctx_hfq_volume_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00610,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($ctx_hfq_float_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares,ctx_hfq_float_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00611,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($ctx_hfq_float_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_x,ctx_hfq_float_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00612,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($ctx_hfq_float_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_y,ctx_hfq_float_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00615,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($final_float_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00616,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($final_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00617,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($float_share_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00618,"CSRank(Div($evt_limit_fengdan_money_last_by_0930,Add(Abs($tdxgp_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,tdxgp_total_market_cap_source,tdxgp_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00619,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($ctx_hfq_volume_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00620,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($ctx_hfq_volume_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_x,ctx_hfq_volume_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00621,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($ctx_hfq_volume_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_y,ctx_hfq_volume_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00622,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($ctx_hfq_float_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares,ctx_hfq_float_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00623,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($ctx_hfq_float_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_x,ctx_hfq_float_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00624,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($ctx_hfq_float_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_y,ctx_hfq_float_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00627,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($final_float_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00628,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($final_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00629,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($float_share_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00630,"CSRank(Div($evt_limit_fengdan_money_last_by_0935,Add(Abs($tdxgp_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,tdxgp_total_market_cap_source,tdxgp_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00631,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($ctx_hfq_volume_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00632,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($ctx_hfq_volume_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_x,ctx_hfq_volume_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00633,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($ctx_hfq_volume_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_y,ctx_hfq_volume_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00634,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($ctx_hfq_float_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares,ctx_hfq_float_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00635,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($ctx_hfq_float_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_x,ctx_hfq_float_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00636,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($ctx_hfq_float_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_y,ctx_hfq_float_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00639,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($final_float_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00640,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($final_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00641,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($float_share_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00642,"CSRank(Div($evt_limit_fengdan_money_last_by_1000,Add(Abs($tdxgp_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,tdxgp_total_market_cap_source,tdxgp_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00643,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($ctx_hfq_volume_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00644,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($ctx_hfq_volume_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_x,ctx_hfq_volume_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00645,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($ctx_hfq_volume_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_y,ctx_hfq_volume_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00646,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($ctx_hfq_float_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares,ctx_hfq_float_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00647,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($ctx_hfq_float_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_x,ctx_hfq_float_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00648,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($ctx_hfq_float_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_y,ctx_hfq_float_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00651,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($final_float_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00652,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($final_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00653,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($float_share_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00654,"CSRank(Div($evt_limit_fengdan_money_last_by_1130,Add(Abs($tdxgp_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,tdxgp_total_market_cap_source,tdxgp_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00655,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($ctx_hfq_volume_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00656,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($ctx_hfq_volume_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_x,ctx_hfq_volume_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00657,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($ctx_hfq_volume_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_volume_shares_y,ctx_hfq_volume_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00658,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($ctx_hfq_float_shares),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares,ctx_hfq_float_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00659,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($ctx_hfq_float_shares_x),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_x,ctx_hfq_float_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00660,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($ctx_hfq_float_shares_y),0.000001)))",fengdan_money,event_state_machine_formula_lane,ctx_hfq_float_shares_y,ctx_hfq_float_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00663,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($final_float_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00664,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($final_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00665,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($float_share_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00666,"CSRank(Div($evt_limit_fengdan_money_last_by_1430,Add(Abs($tdxgp_total_market_cap_source),0.000001)))",fengdan_money,event_state_machine_formula_lane,tdxgp_total_market_cap_source,tdxgp_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00667,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($ctx_hfq_volume_shares),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00668,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($ctx_hfq_volume_shares_x),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,ctx_hfq_volume_shares_x,ctx_hfq_volume_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00669,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($ctx_hfq_volume_shares_y),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,ctx_hfq_volume_shares_y,ctx_hfq_volume_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00670,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($ctx_hfq_float_shares),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,ctx_hfq_float_shares,ctx_hfq_float_shares:zero_nonnull,0.0
phase3ae_brepair_v1_00671,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($ctx_hfq_float_shares_x),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,ctx_hfq_float_shares_x,ctx_hfq_float_shares_x:zero_nonnull,0.0
phase3ae_brepair_v1_00672,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($ctx_hfq_float_shares_y),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,ctx_hfq_float_shares_y,ctx_hfq_float_shares_y:zero_nonnull,0.0
phase3ae_brepair_v1_00675,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($final_float_market_cap_source),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,final_float_market_cap_source,final_float_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00676,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($final_total_market_cap_source),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,final_total_market_cap_source,final_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00677,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($float_share_source),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,float_share_source,float_share_source:zero_nonnull,0.0
phase3ae_brepair_v1_00678,"CSRank(Div($ctx_billboard_accum_amount,Add(Abs($tdxgp_total_market_cap_source),0.000001)))",ACCUM_AMOUNT,announcement_pit_formula_lane,tdxgp_total_market_cap_source,tdxgp_total_market_cap_source:zero_nonnull,0.0
phase3ae_brepair_v1_00679,"CSRank(Div($ctx_billboard_deal_amount_ratio,Add(Abs($ctx_hfq_volume_shares),0.000001)))",DEAL_AMOUNT_RATIO,announcement_pit_formula_lane,ctx_hfq_volume_shares,ctx_hfq_volume_shares:zero_nonnull,0.0
