shard,attempt,attempt_dir,summary_path,rows_path,rows_exists,decision,error_count,input_candidate_count,evaluated_candidate_count,memory_hit_count,panel_rows,panel_codes,evaluated_trade_time_count,original_trade_time_count,panel_read_column_count,expression_field_count,lazy_sidecar_enabled,lazy_loaded_field_count,_mtime
shard_05,shard_05_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,777615,340,2400,58563,26,19,True,1,1781290272.1460886
shard_05,shard_05_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,777615,340,2400,58563,26,19,True,1,1781290273.5627725
shard_05,shard_05_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,777615,340,2400,58563,18,12,True,3,1781290274.912524
shard_05,shard_05_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,777615,340,2400,58563,27,21,True,2,1781290276.261535
shard_05,shard_05_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,777615,340,2400,58563,27,22,True,2,1781290277.662606
shard_05,shard_05_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,777615,340,2400,58563,22,16,True,2,1781290279.0380783
shard_06,shard_06_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,774707,340,2400,58563,26,19,True,1,1781290280.802848
shard_06,shard_06_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774707,340,2400,58563,26,19,True,1,1781290282.1684992
shard_06,shard_06_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774707,340,2400,58563,26,19,True,1,1781290283.530506
shard_06,shard_06_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774707,340,2400,58563,18,12,True,3,1781290284.9463882
shard_06,shard_06_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774707,340,2400,58563,27,21,True,2,1781290286.2720118
shard_06,shard_06_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774707,340,2400,58563,27,22,True,2,1781290287.7983868
shard_06,shard_06_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_06_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774707,340,2400,58563,22,16,True,2,1781290289.2464395
shard_07,shard_07_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,780609,340,2400,58563,26,19,True,1,1781290290.9630847
shard_07,shard_07_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,780609,340,2400,58563,26,19,True,1,1781290292.3742924
shard_07,shard_07_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,780609,340,2400,58563,26,19,True,1,1781290293.7690625
shard_07,shard_07_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,780609,340,2400,58563,18,12,True,3,1781290295.161223
shard_07,shard_07_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,780609,340,2400,58563,27,21,True,2,1781290296.6128733
shard_07,shard_07_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,780609,340,2400,58563,27,22,True,2,1781290297.9292448
shard_07,shard_07_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_07_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,780609,340,2400,58563,22,16,True,2,1781290299.2649026
shard_08,shard_08_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,776402,340,2400,58563,26,19,True,1,1781290300.9908495
shard_08,shard_08_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776402,340,2400,58563,26,19,True,1,1781290302.3672576
shard_08,shard_08_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776402,340,2400,58563,26,19,True,1,1781290303.7262857
shard_08,shard_08_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776402,340,2400,58563,18,12,True,3,1781290305.0467253
shard_08,shard_08_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776402,340,2400,58563,27,21,True,2,1781290306.4123309
shard_08,shard_08_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776402,340,2400,58563,27,22,True,2,1781290307.884814
shard_08,shard_08_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_08_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776402,340,2400,58563,22,16,True,2,1781290309.2546234
shard_09,shard_09_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,774197,340,2400,58563,26,19,True,1,1781290311.1391
shard_09,shard_09_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774197,340,2400,58563,26,19,True,1,1781290312.5366523
shard_09,shard_09_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774197,340,2400,58563,26,19,True,1,1781290313.7908537
shard_09,shard_09_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774197,340,2400,58563,18,12,True,3,1781290315.2500024
shard_09,shard_09_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774197,340,2400,58563,27,21,True,2,1781290316.70299
shard_09,shard_09_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774197,340,2400,58563,27,22,True,2,1781290318.0806248
shard_09,shard_09_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_09_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,774197,340,2400,58563,22,16,True,2,1781290319.4948647
shard_10,shard_10_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,776744,340,2400,58563,26,19,True,1,1781290321.1790826
shard_10,shard_10_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_10_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,776744,340,2400,58563,26,19,True,1,1781290322.6202912
