candidate_id,child_cluster,child_expression,complexity_delta,corr_to_parent,deployable,escaped_cluster,parent_cluster,parent_expression,repair_policy,seed,source_failure_reasons,turnover_delta
phase3repair-failure_detail-operator_sanitize-c1651694b68c,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),3))",-12,0.0038,True,True,cluster_173,"CSRank(Div(Sub(Delay($close,1),Mean($low,2)),Sub(Mean($high,2),Mean($low,2))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-d8db7d8376cc,cluster_005,"CSRank(Sub(Mean($open,11),Mean($open,8)))",-6,-0.218431,False,True,cluster_156,"CSRank(Div(Sub($open,Mean($vwap,5)),Mean(Abs($ret),5)))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-4ab5afcf301b,cluster_012,"CSRank(Sub(Mean($open,8),Mean($open,5)))",-6,-0.309771,False,True,cluster_156,"CSRank(Div(Sub($open,Mean($vwap,4)),Mean(Abs($ret),4)))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-d0df5bf3ccb2,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),5))",-27,-0.043549,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean($volume,1),Mean($volume,3)))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-c42743892e9b,cluster_001,"CSRank(Mean(Abs(Delta($open,1)),5))",-19,-0.010341,True,True,cluster_162,"CSRank(CSResidual(CSRank(CSRank(ZScore(Div(Sub($open,Mean($vwap,3)),Mean(Abs($ret),3))))),CSRank(Log($final_float_market_cap))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,corr_duplicate|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-c4d04ccf9d50,cluster_001,"CSRank(Mean($open,8))",-11,-0.013633,True,True,cluster_156,"CSRank(Div(Sub($open,Mean($vwap,5)),Mean(Abs($ret),5)))",duplicate_escape,Phase3E_E3_D3_book_marginal,subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-b87f0e86a958,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),3))",-26,-0.004937,True,True,cluster_155,"CSRank(Mul(ZScore(Sub(Mom($close,1),Mom($close,2))),ZScore(Div(Sub(Mean($high,2),Mean($low,2)),Add(Abs(Mean($close,2)),0.000001)))))",operator_sanitize,Phase3E_E3_D3_book_marginal,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-d96296a0369e,cluster_001,"CSRank(Mean($open,5))",-11,-0.044366,True,True,cluster_159,"CSRank(Div(Sub($open,Mean($vwap,1)),Mean(Abs($ret),3)))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-209bf03a1f5b,cluster_001,"CSRank(Mean($close,8))",-9,0.022789,True,True,cluster_006,"CSRank(CSResidual(CSRank(Mom($close,5)),CSRank(Log($final_float_market_cap))))",duplicate_escape,Phase3E_E3_D3_book_marginal,subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-54bf40b4cb32,cluster_001,"CSRank(Mean($close,5))",-2,-0.148476,True,True,cluster_075,"Neg(CSRank(Mom($close,34)))",duplicate_escape,Phase3E_E3_D3_book_marginal,corr_duplicate,
phase3repair-failure_detail-duplicate_escape-5db7e7195e26,cluster_001,"CSRank(Mean($close,3))",-33,0.004483,True,True,cluster_158,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001))),CSRank(Div(Mean($amount,1),Add(Abs(Mean($amount,2)),0.000001)))))",duplicate_escape,Phase3E_E3_D3_book_marginal,gap_dependency|turnover_too_high|corr_duplicate|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-a6cd128b9b36,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),13))",-16,-0.145385,True,True,cluster_163,"Neg(CSRank(Div(Sub($close,Mean($low,21)),Add(Abs(Sub(Mean($high,21),Mean($low,21))),0.000001))))",operator_sanitize,Phase3E_E3_D3_book_marginal,operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-60f87203b0fa,cluster_002,"CSRank(Sub(Mean($amount,8),Mean($amount,5)))",-2,0.234014,True,True,cluster_137,"Neg(CSRank(Div(Mean($amount,8),Mean($amount,21))))",operator_sanitize,Phase3E_E3_D3_book_marginal,corr_duplicate|operator_pathology,
phase3repair-failure_detail-operator_sanitize-115cbd64c20a,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),5))",3,0.071119,True,True,cluster_157,"CSRank(ZScore(Mom($close,4)))",operator_sanitize,Phase3E_E3_D3_book_marginal,corr_duplicate|subperiod_instability,
