candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,parent_candidate_ids,parent_factor_lanes,field_list,note,fresh_search_intent,x0_r3_role
phase3ba_focused_minute_expansion_00687,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:ee18fc34d3963bc4d2378370,ee18fc34d3963bc4d2378370,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00102,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_range|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00688,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(Neg(CSRank($m1_first30_range))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c5841c2f8f569dbe6081c6ea,c5841c2f8f569dbe6081c6ea,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00102,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_range|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00689,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:766546b2fb1667d64e03e80c,766546b2fb1667d64e03e80c,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00144,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|volume|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00690,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume)))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:2320087efed681fe1d7370d1,2320087efed681fe1d7370d1,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00144,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|volume|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00691,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol))))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:ebeb83b2a31ca621af6626bc,ebeb83b2a31ca621af6626bc,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00135,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|m1_first30_vol|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00692,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol)))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:0c3caf8ead534ed0a63a14ea,0c3caf8ead534ed0a63a14ea,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00135,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|m1_first30_vol|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00693,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank($m1_first30_amount))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:614ca13d225a2e81748f3695,614ca13d225a2e81748f3695,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00105,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00694,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank($m1_first30_amount)))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:3abf255b84f4db10dfd6afc9,3abf255b84f4db10dfd6afc9,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00105,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00695,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a9eca4c681dd28440f36fee9,a9eca4c681dd28440f36fee9,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00106,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00696,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first30_amount))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:5463656e5879cfce036d18c2,5463656e5879cfce036d18c2,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00106,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00697,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank($m1_first15_amount))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:ab7efde7d86c61946ef5149b,ab7efde7d86c61946ef5149b,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00057,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first15_amount|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00698,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank($m1_first15_amount)))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:78aa2e02c2154d74d30a8f8f,78aa2e02c2154d74d30a8f8f,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00057,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first15_amount|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00699,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c08349cf0005bbc9597ff7f5,c08349cf0005bbc9597ff7f5,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00058,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first15_amount|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00700,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first15_amount))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:50cf663d986d3843221e606b,50cf663d986d3843221e606b,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00058,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first15_amount|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00701,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:4c5c2f8eec45e25c29f7f374,4c5c2f8eec45e25c29f7f374,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00107,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00702,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:1b1c81119e23de993efc2be3,1b1c81119e23de993efc2be3,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00107,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00703,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a0a4e8c4d4709f905d5f6f60,a0a4e8c4d4709f905d5f6f60,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00108,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00704,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:8a0cbcb049be305cddeea5e9,8a0cbcb049be305cddeea5e9,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00108,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00705,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank($m1_first30_range))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:2993f1e1a3c5267cb1798faf,2993f1e1a3c5267cb1798faf,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00101,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first30_range|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00706,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank($m1_first30_range)))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:d2ae3e596ee11232b02c2037,d2ae3e596ee11232b02c2037,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00101,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first30_range|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00707,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f1575d91b7b63840b1a9b362,f1575d91b7b63840b1a9b362,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00102,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_range|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00708,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first30_range))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:0ab62e83fb9c9d220a7088af,0ab62e83fb9c9d220a7088af,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00102,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_range|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00709,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:bce5e1c5222302b596be4385,bce5e1c5222302b596be4385,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00144,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|volume|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00710,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume)))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:5585538e54a0b2c0ca80fa4f,5585538e54a0b2c0ca80fa4f,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00144,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|volume|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00711,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol))))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6a12d4126dfa810087fd56ad,6a12d4126dfa810087fd56ad,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00135,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|m1_first30_vol|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00712,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol)))))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:98e33bead095d53176a095ed,98e33bead095d53176a095ed,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00279|phase3azb_opening_window_corrected_00135,ba_ay_ax_add|ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|final_total_market_cap|float_share|m1_first30_range|m1_first30_vol|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00713,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(CSRank($m1_first30_amount))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:46cf97fea5ad7f2519cd2e70,46cf97fea5ad7f2519cd2e70,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00326|phase3azb_opening_window_corrected_00105,ba_ay_ax_add|ax_inverse_capacity_flow_volatility|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00714,"CSRank(Mul(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),Mul(ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank($m1_first30_amount)))))",ba_triple_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a03ff07a1a714ac499b8f5ce,a03ff07a1a714ac499b8f5ce,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00326|phase3azb_opening_window_corrected_00105,ba_ay_ax_add|ax_inverse_capacity_flow_volatility|azb_opening_direct,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family x capacity-flow x opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00715,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))",ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:bad5a3105201ee764d8cf6d5,bad5a3105201ee764d8cf6d5,phase3ba_focused_minute_expansion_00296|phase3ax_capacity_refine_00326|phase3azb_opening_window_corrected_00106,ba_ay_ax_add|ax_inverse_capacity_flow_volatility|azb_opening_inverse,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,old-family plus capacity-flow plus opening-window,True,read_only_research_candidate
