watchlist_group,field_name,dataset,field_family,integration_status,panel_aliases,factor_pack_aliases,selector_aliases,recommended_repair_action,repair_priority_score
plate_moneyflow,money_leader_buy,plates_rank_pt17_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,volume_ration,plates_rank_pt17_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,time,plates_rank_pt17_20260529,time_key_or_cutoff,blocked_or_metadata,ctx_aug_limit_up_keep_times_vendor|evt_limit_first_time_by_0930|evt_limit_first_time_by_0935|evt_limit_first_time_by_1000|evt_limit_first_time_by_1130|evt_limit_first_time_by_1430|evt_limit_keep_times_max_by_0930|evt_limit_keep_times_max_by_0935,ctx_zls_evt_up_limit_keep_times_lag1|limit_up_keep_times_vendor,ctx_zls_evt_up_limit_keep_times_lag1|evt_zls_up_limit_keep_times,no_alpha_action,0.0
plate_moneyflow,nan,plates_rank_days_new_pt18_net_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,nan,plates_rank_pt18_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,nan,plates_rank_days_new_pt20_net_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,nan,plates_rank_pt20_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,nan,market_plate_stocks_pt1_801031_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_stocks_pt1_801062_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_stocks_pt2_801031_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_stocks_pt2_801062_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,stock_name,market_plate_stocks_pt17_801031_20260529,text_or_description,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,stock_code,market_plate_stocks_pt17_801031_20260529,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,rank,market_plate_stocks_pt17_801031_20260529,event_heat_or_strength,integrated_selector_selected,ctx_aug_high_board_rank|ctx_ths_hot_rank|ctx_ths_hot_rank_diff,ctx_ths_hot_rank|ctx_ths_hot_rank_diff|ctx_zls_rank_diff_lag1|ctx_zls_rank_lag1|high_board_rank,ctx_ths_hot_rank|ctx_zls_rank_lag1,replay_style_cost_audit_if_selected,0.5
plate_moneyflow,rank_diff,market_plate_stocks_pt17_801031_20260529,event_heat_or_strength,integrated_selector_ready,ctx_ths_hot_rank_diff,ctx_ths_hot_rank_diff|ctx_zls_rank_diff_lag1,,replay_style_cost_audit_if_selected,1.0
plate_moneyflow,attention,market_plate_stocks_pt17_801031_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,last_pct,market_plate_stocks_pt17_801031_20260529,group_market_context,integrated_selector_selected,ctx_ths_hot_last_pct,ctx_ths_hot_last_pct|ctx_zls_last_pct_lag1,ctx_ths_hot_last_pct|ctx_zls_last_pct_lag1,replay_style_cost_audit_if_selected,2.8
plate_moneyflow,stock_name,market_plate_stocks_pt17_801062_20260529,text_or_description,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,stock_code,market_plate_stocks_pt17_801062_20260529,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,rank,market_plate_stocks_pt17_801062_20260529,event_heat_or_strength,integrated_selector_selected,ctx_aug_high_board_rank|ctx_ths_hot_rank|ctx_ths_hot_rank_diff,ctx_ths_hot_rank|ctx_ths_hot_rank_diff|ctx_zls_rank_diff_lag1|ctx_zls_rank_lag1|high_board_rank,ctx_ths_hot_rank|ctx_zls_rank_lag1,replay_style_cost_audit_if_selected,0.5
plate_moneyflow,rank_diff,market_plate_stocks_pt17_801062_20260529,event_heat_or_strength,integrated_selector_ready,ctx_ths_hot_rank_diff,ctx_ths_hot_rank_diff|ctx_zls_rank_diff_lag1,,replay_style_cost_audit_if_selected,1.0
plate_moneyflow,attention,market_plate_stocks_pt17_801062_20260529,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,last_pct,market_plate_stocks_pt17_801062_20260529,group_market_context,integrated_selector_selected,ctx_ths_hot_last_pct,ctx_ths_hot_last_pct|ctx_zls_last_pct_lag1,ctx_ths_hot_last_pct|ctx_zls_last_pct_lag1,replay_style_cost_audit_if_selected,2.8
plate_moneyflow,nan,market_plate_stocks_pt18_801031_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_stocks_pt18_801062_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_stocks_pt20_801031_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_stocks_pt20_801062_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,nan,market_plate_popular_reason_20260529,group_market_context,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.3
plate_moneyflow,plate_type,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_code,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,score,plates_rank_pt14,event_heat_or_strength,integrated_selector_selected,,plate_score,plate_score,replay_style_cost_audit_if_selected,1.5
plate_moneyflow,rate,plates_rank_pt14,event_heat_or_strength,integrated_selector_selected,ctx_aug_fund_netcash_operate|ctx_aug_fund_total_operate_income|ctx_billboard_change_rate|ctx_billboard_turnoverrate|ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy,ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy|ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_balance|ctx_fulla_ps_operate_profit_balance_yoy|ctx_fulla_ps_operate_profit_other,ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_yoy|ctx_fulla_ps_total_operate_income|ctx_fund_cf_operate_cash_to_netprofit|ctx_fund_ps_operate_profit_margin|fund_netcash_operate|fund_total_operate_income|seal_circulation_rate,replay_style_cost_audit_if_selected,0.5
plate_moneyflow,money_leader,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,trade_money,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,money_leader_sell,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,market_cap_cir,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_name,plates_rank_pt14,text_or_description,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,id,plates_rank_pt14,metadata,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,date1,plates_rank_pt14,time_key_or_cutoff,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,speed,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,money_leader_buy,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,volume_ration,plates_rank_pt14,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,time,plates_rank_pt14,time_key_or_cutoff,blocked_or_metadata,ctx_aug_limit_up_keep_times_vendor|evt_limit_first_time_by_0930|evt_limit_first_time_by_0935|evt_limit_first_time_by_1000|evt_limit_first_time_by_1130|evt_limit_first_time_by_1430|evt_limit_keep_times_max_by_0930|evt_limit_keep_times_max_by_0935,ctx_zls_evt_up_limit_keep_times_lag1|limit_up_keep_times_vendor,ctx_zls_evt_up_limit_keep_times_lag1|evt_zls_up_limit_keep_times,no_alpha_action,0.0
plate_moneyflow,plate_code,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_type,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,score,plates_rank_pt15,event_heat_or_strength,integrated_selector_selected,,plate_score,plate_score,replay_style_cost_audit_if_selected,1.5
plate_moneyflow,rate,plates_rank_pt15,event_heat_or_strength,integrated_selector_selected,ctx_aug_fund_netcash_operate|ctx_aug_fund_total_operate_income|ctx_billboard_change_rate|ctx_billboard_turnoverrate|ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy,ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy|ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_balance|ctx_fulla_ps_operate_profit_balance_yoy|ctx_fulla_ps_operate_profit_other,ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_yoy|ctx_fulla_ps_total_operate_income|ctx_fund_cf_operate_cash_to_netprofit|ctx_fund_ps_operate_profit_margin|fund_netcash_operate|fund_total_operate_income|seal_circulation_rate,replay_style_cost_audit_if_selected,0.5
plate_moneyflow,money_leader,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,trade_money,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,money_leader_sell,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,market_cap_cir,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_name,plates_rank_pt15,text_or_description,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,id,plates_rank_pt15,metadata,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,date1,plates_rank_pt15,time_key_or_cutoff,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,speed,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,money_leader_buy,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,volume_ration,plates_rank_pt15,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,time,plates_rank_pt15,time_key_or_cutoff,blocked_or_metadata,ctx_aug_limit_up_keep_times_vendor|evt_limit_first_time_by_0930|evt_limit_first_time_by_0935|evt_limit_first_time_by_1000|evt_limit_first_time_by_1130|evt_limit_first_time_by_1430|evt_limit_keep_times_max_by_0930|evt_limit_keep_times_max_by_0935,ctx_zls_evt_up_limit_keep_times_lag1|limit_up_keep_times_vendor,ctx_zls_evt_up_limit_keep_times_lag1|evt_zls_up_limit_keep_times,no_alpha_action,0.0
plate_moneyflow,plate_type,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_code,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,score,plates_rank_pt17,event_heat_or_strength,integrated_selector_selected,,plate_score,plate_score,replay_style_cost_audit_if_selected,1.5
plate_moneyflow,rate,plates_rank_pt17,event_heat_or_strength,integrated_selector_selected,ctx_aug_fund_netcash_operate|ctx_aug_fund_total_operate_income|ctx_billboard_change_rate|ctx_billboard_turnoverrate|ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy,ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy|ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_balance|ctx_fulla_ps_operate_profit_balance_yoy|ctx_fulla_ps_operate_profit_other,ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_yoy|ctx_fulla_ps_total_operate_income|ctx_fund_cf_operate_cash_to_netprofit|ctx_fund_ps_operate_profit_margin|fund_netcash_operate|fund_total_operate_income|seal_circulation_rate,replay_style_cost_audit_if_selected,0.5
plate_moneyflow,money_leader,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,trade_money,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,money_leader_sell,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,market_cap_cir,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_name,plates_rank_pt17,text_or_description,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,id,plates_rank_pt17,metadata,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,date1,plates_rank_pt17,time_key_or_cutoff,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,speed,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,money_leader_buy,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,volume_ration,plates_rank_pt17,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,time,plates_rank_pt17,time_key_or_cutoff,blocked_or_metadata,ctx_aug_limit_up_keep_times_vendor|evt_limit_first_time_by_0930|evt_limit_first_time_by_0935|evt_limit_first_time_by_1000|evt_limit_first_time_by_1130|evt_limit_first_time_by_1430|evt_limit_keep_times_max_by_0930|evt_limit_keep_times_max_by_0935,ctx_zls_evt_up_limit_keep_times_lag1|limit_up_keep_times_vendor,ctx_zls_evt_up_limit_keep_times_lag1|evt_zls_up_limit_keep_times,no_alpha_action,0.0
plate_moneyflow,plate_code,plates_rank_days_new_pt14_net,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_name,plates_rank_days_new_pt14_net,text_or_description,blocked_or_metadata,,,,no_alpha_action,0.0
plate_moneyflow,sum_rate,plates_rank_days_new_pt14_net,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,sum_leader_money,plates_rank_days_new_pt14_net,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,sum_score,plates_rank_days_new_pt14_net,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,days,plates_rank_days_new_pt14_net,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,is_new,plates_rank_days_new_pt14_net,event_heat_or_strength,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,2.0
plate_moneyflow,plate_code,uplimit_stocks,limit_event_sentiment,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,5.0
plate_moneyflow,plate_code,review_uplimit_reason,industry_theme,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
plate_moneyflow,plate_name,review_uplimit_reason,industry_theme,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
plate_moneyflow,plate_score,review_uplimit_reason,industry_theme,integrated_selector_selected,,plate_score,plate_score,replay_style_cost_audit_if_selected,1.5
capacity_size,PREFERRED_SHARES,balance_sheet_report_em,capacity_size,integrated_selector_ready,ctx_fulla_bs_preferred_shares|ctx_fulla_bs_preferred_shares_paybale|ctx_fulla_bs_preferred_shares_paybale_yoy|ctx_fulla_bs_preferred_shares_yoy,ctx_fulla_bs_preferred_shares|ctx_fulla_bs_preferred_shares_paybale|ctx_fulla_bs_preferred_shares_paybale_yoy|ctx_fulla_bs_preferred_shares_yoy,,replay_style_cost_audit_if_selected,5.6
capacity_size,PREFERRED_SHARES_PAYBALE,balance_sheet_report_em,capacity_size,integrated_selector_ready,ctx_fulla_bs_preferred_shares_paybale|ctx_fulla_bs_preferred_shares_paybale_yoy,ctx_fulla_bs_preferred_shares_paybale|ctx_fulla_bs_preferred_shares_paybale_yoy,,replay_style_cost_audit_if_selected,5.6
capacity_size,PREFERRED_SHARES_PAYBALE_YOY,balance_sheet_report_em,capacity_size,integrated_selector_ready,ctx_fulla_bs_preferred_shares_paybale_yoy,ctx_fulla_bs_preferred_shares_paybale_yoy,,replay_style_cost_audit_if_selected,5.6
capacity_size,PREFERRED_SHARES_YOY,balance_sheet_report_em,capacity_size,integrated_selector_ready,ctx_fulla_bs_preferred_shares_yoy,ctx_fulla_bs_preferred_shares_yoy,,replay_style_cost_audit_if_selected,5.6
capacity_size,TREASURY_SHARES,balance_sheet_report_em,capacity_size,integrated_selector_ready,ctx_fulla_bs_treasury_shares|ctx_fulla_bs_treasury_shares_yoy,ctx_fulla_bs_treasury_shares|ctx_fulla_bs_treasury_shares_yoy,,replay_style_cost_audit_if_selected,5.6
capacity_size,TREASURY_SHARES_YOY,balance_sheet_report_em,capacity_size,integrated_selector_ready,ctx_fulla_bs_treasury_shares_yoy,ctx_fulla_bs_treasury_shares_yoy,,replay_style_cost_audit_if_selected,5.6
capacity_size,source_em,balance_sheet_report_em,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,ISSUE_SHARES_EXPENSE,cash_flow_sheet_report_em,capacity_size,contract_only,,,,materialize_pit_sidecar_before_formula_search,7.6
capacity_size,ISSUE_SHARES_EXPENSE_YOY,cash_flow_sheet_report_em,capacity_size,contract_only,,,,materialize_pit_sidecar_before_formula_search,7.6
capacity_size,source_em,cash_flow_sheet_report_em,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,circulate_stock_holder_sina,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,dividend_cninfo,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,financial_analysis_indicator_sina,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,main_stock_holder_sina,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,profit_sheet_report_em,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,share_change_cninfo,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,source_em,zygc_em,metadata,blocked_or_metadata,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,,,no_alpha_action,1.0
capacity_size,float_market_cap_yuan,hfq_daily_2026,capacity_size,integrated_selector_selected,ctx_hfq_float_market_cap_yuan|ctx_hfq_float_market_cap_yuan_lag1|ctx_hfq_float_market_cap_yuan_x|ctx_hfq_float_market_cap_yuan_y,ctx_hfq_float_market_cap_yuan_lag1|float_market_cap_yuan,ctx_hfq_float_market_cap_yuan_lag1,replay_style_cost_audit_if_selected,5.1
capacity_size,float_shares,hfq_daily_2026,capacity_size,panel_only,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,,,build_factor_pack_candidates_then_selector_canary,10.6
capacity_size,market_cap_yuan,hfq_daily_2026,capacity_size,integrated_selector_selected,ctx_hfq_float_market_cap_yuan|ctx_hfq_float_market_cap_yuan_lag1|ctx_hfq_float_market_cap_yuan_x|ctx_hfq_float_market_cap_yuan_y|ctx_hfq_market_cap_yuan|ctx_hfq_market_cap_yuan_lag1|ctx_hfq_market_cap_yuan_x|ctx_hfq_market_cap_yuan_y,ctx_hfq_float_market_cap_yuan_lag1|float_market_cap_yuan,ctx_hfq_float_market_cap_yuan_lag1,replay_style_cost_audit_if_selected,5.1
capacity_size,total_shares,hfq_daily_2026,capacity_size,integrated_selector_selected,ctx_aug_fund_total_shares_cninfo|ctx_hfq_total_shares|ctx_hfq_total_shares_x|ctx_hfq_total_shares_y|ctx_holder_total_a_shares,fund_total_shares_cninfo,fund_total_shares_cninfo,replay_style_cost_audit_if_selected,5.1
capacity_size,volume_shares,hfq_daily_2026,flow_liquidity,panel_only,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,,,build_factor_pack_candidates_then_selector_canary,10.8
capacity_size,FREE_MARKET_CAP,billboard_details,capacity_size,panel_only,ctx_billboard_free_market_cap,,,build_factor_pack_candidates_then_selector_canary,10.6
capacity_size,MARKET,billboard_details,disclosure_event_flow,integrated_selector_selected,ctx_aug_final_float_market_cap|ctx_aug_final_total_market_cap|ctx_aug_float_market_cap|ctx_aug_is_market_high_board|ctx_aug_market_cap|ctx_billboard_free_market_cap|ctx_hfq_float_market_cap_yuan|ctx_hfq_float_market_cap_yuan_lag1,ctx_hfq_float_market_cap_yuan_lag1|ctx_holder_avg_market_cap|final_float_market_cap|final_total_market_cap|float_market_cap_yuan|is_market_high_board|market_high_board,ctx_hfq_float_market_cap_yuan_lag1|final_float_market_cap|final_total_market_cap,replay_style_cost_audit_if_selected,3.6
capacity_size,AVG_MARKET_CAP,holder_num_detail,capacity_size,integrated_selector_ready,ctx_holder_avg_market_cap|ctx_holder_avg_market_cap_nonminute,ctx_holder_avg_market_cap,,replay_style_cost_audit_if_selected,5.6
capacity_size,CHANGE_SHARES,holder_num_detail,capacity_size,panel_only,ctx_holder_change_shares,,,build_factor_pack_candidates_then_selector_canary,10.6
capacity_size,TOTAL_A_SHARES,holder_num_detail,capacity_size,integrated_selector_selected,ctx_aug_fund_total_shares_cninfo|ctx_hfq_total_shares|ctx_hfq_total_shares_x|ctx_hfq_total_shares_y|ctx_holder_total_a_shares,fund_total_shares_cninfo,fund_total_shares_cninfo,replay_style_cost_audit_if_selected,5.1
capacity_size,TOTAL_MARKET_CAP,holder_num_detail,capacity_size,integrated_selector_selected,ctx_aug_final_total_market_cap|ctx_holder_total_market_cap|final_total_market_cap|final_total_market_cap_billion|final_total_market_cap_source|tdxgp_total_market_cap|tdxgp_total_market_cap_billion|tdxgp_total_market_cap_source,final_total_market_cap,final_total_market_cap,replay_style_cost_audit_if_selected,5.1
capacity_size,AVG_MARKET_CAP,holder_num_latest,capacity_size,integrated_selector_ready,ctx_holder_avg_market_cap|ctx_holder_avg_market_cap_nonminute,ctx_holder_avg_market_cap,,replay_style_cost_audit_if_selected,5.6
capacity_size,CHANGE_SHARES,holder_num_latest,capacity_size,panel_only,ctx_holder_change_shares,,,build_factor_pack_candidates_then_selector_canary,10.6
capacity_size,TOTAL_A_SHARES,holder_num_latest,capacity_size,integrated_selector_selected,ctx_aug_fund_total_shares_cninfo|ctx_hfq_total_shares|ctx_hfq_total_shares_x|ctx_hfq_total_shares_y|ctx_holder_total_a_shares,fund_total_shares_cninfo,fund_total_shares_cninfo,replay_style_cost_audit_if_selected,5.1
capacity_size,TOTAL_MARKET_CAP,holder_num_latest,capacity_size,integrated_selector_selected,ctx_aug_final_total_market_cap|ctx_holder_total_market_cap|final_total_market_cap|final_total_market_cap_billion|final_total_market_cap_source|tdxgp_total_market_cap|tdxgp_total_market_cap_billion|tdxgp_total_market_cap_source,final_total_market_cap,final_total_market_cap,replay_style_cost_audit_if_selected,5.1
capacity_size,MARKET,rzrq_margin_xsection,leverage_flow,integrated_selector_selected,ctx_aug_final_float_market_cap|ctx_aug_final_total_market_cap|ctx_aug_float_market_cap|ctx_aug_is_market_high_board|ctx_aug_market_cap|ctx_billboard_free_market_cap|ctx_hfq_float_market_cap_yuan|ctx_hfq_float_market_cap_yuan_lag1,ctx_hfq_float_market_cap_yuan_lag1|ctx_holder_avg_market_cap|final_float_market_cap|final_total_market_cap|float_market_cap_yuan|is_market_high_board|market_high_board,ctx_hfq_float_market_cap_yuan_lag1|final_float_market_cap|final_total_market_cap,replay_style_cost_audit_if_selected,4.9
capacity_size,market_cap_cir,plates_rank_pt14,capacity_size,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.6
capacity_size,rate,plates_rank_pt14,other,integrated_selector_selected,ctx_aug_fund_netcash_operate|ctx_aug_fund_total_operate_income|ctx_billboard_change_rate|ctx_billboard_turnoverrate|ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy,ctx_fulla_ps_operate_cost|ctx_fulla_ps_operate_cost_yoy|ctx_fulla_ps_operate_income|ctx_fulla_ps_operate_income_yoy|ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_balance|ctx_fulla_ps_operate_profit_balance_yoy|ctx_fulla_ps_operate_profit_other,ctx_fulla_ps_operate_profit|ctx_fulla_ps_operate_profit_yoy|ctx_fulla_ps_total_operate_income|ctx_fund_cf_operate_cash_to_netprofit|ctx_fund_ps_operate_profit_margin|fund_netcash_operate|fund_total_operate_income|seal_circulation_rate,replay_style_cost_audit_if_selected,0.5
capacity_size,market_cap_cir,plates_rank_pt15,capacity_size,probe_or_backlog,,,,finish_ingestion_and_pit_contract_first,4.6
