pack,candidate_id,factor_lane,candidate_status,field_count,fields,field_routes,field_statuses,expression
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0130,capacity_residual_activity,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(CSResidual(ZScore(Mean($volume,10)),ZScore(Mean($float_share,10))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_normalized_activity_0131,capacity_normalized_activity,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,20),Add(Abs(Mean($float_share,20)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_capacity_residual_activity_0132,capacity_residual_activity,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(CSResidual(ZScore(Mean($volume,20)),ZScore(Mean($float_share,20))))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0141,amihud_capacity_cost,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),3),Add(Abs(Mean($amount,3)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0142,amihud_capacity_cost,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),5),Add(Abs(Mean($amount,5)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0143,amihud_capacity_cost,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),10),Add(Abs(Mean($amount,10)),0.000001)))"
cn_underutilized_field_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_underutil_v1_amihud_capacity_cost_0144,amihud_capacity_cost,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),20),Add(Abs(Mean($amount,20)),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00001,zls_event_direct,needs_route_mapping_or_rederivation,1,ctx_zls_evt_amount_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_evt_amount_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00002,zls_event_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_evt_amount_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_evt_amount_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00003,zls_event_direct,needs_route_mapping_or_rederivation,1,ctx_zls_evt_auction_money_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_evt_auction_money_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00004,zls_event_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_evt_auction_money_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_evt_auction_money_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00005,zls_event_direct,needs_route_mapping_or_rederivation,1,ctx_zls_evt_auction_turnover_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_evt_auction_turnover_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00006,zls_event_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_evt_auction_turnover_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_evt_auction_turnover_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00007,zls_event_direct,needs_route_mapping_or_rederivation,1,ctx_zls_evt_fd_close_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_evt_fd_close_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00008,zls_event_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_evt_fd_close_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_evt_fd_close_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00009,zls_event_direct,needs_route_mapping_or_rederivation,1,ctx_zls_evt_fd_max_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_evt_fd_max_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00010,zls_event_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_evt_fd_max_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_evt_fd_max_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_00011,zls_event_direct,needs_route_mapping_or_rederivation,1,ctx_zls_evt_up_limit_keep_times_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_evt_up_limit_keep_times_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_event_direct_zrank_00012,zls_event_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_evt_up_limit_keep_times_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_evt_up_limit_keep_times_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_seal_to_amount_00013,zls_seal_to_amount,needs_route_mapping_or_rederivation,2,ctx_zls_evt_amount_lag1|ctx_zls_evt_fd_close_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_evt_fd_close_lag1,Add(Abs($ctx_zls_evt_amount_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_max_seal_to_amount_00014,zls_max_seal_to_amount,needs_route_mapping_or_rederivation,2,ctx_zls_evt_amount_lag1|ctx_zls_evt_fd_max_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_evt_fd_max_lag1,Add(Abs($ctx_zls_evt_amount_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_auction_money_to_offer_00015,zls_auction_money_to_offer,needs_route_mapping_or_rederivation,2,ctx_zls_evt_auction_money_lag1|ctx_zls_evt_auction_offer_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_evt_auction_money_lag1,Add(Abs($ctx_zls_evt_auction_offer_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_auction_turnover_to_amount_00016,zls_auction_turnover_to_amount,needs_route_mapping_or_rederivation,2,ctx_zls_evt_amount_lag1|ctx_zls_evt_auction_turnover_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_evt_auction_turnover_lag1,Add(Abs($ctx_zls_evt_amount_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_streak_x_seal_00017,zls_streak_x_seal,needs_route_mapping_or_rederivation,2,ctx_zls_evt_fd_close_lag1|ctx_zls_evt_up_limit_keep_times_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore($ctx_zls_evt_up_limit_keep_times_lag1),ZScore($ctx_zls_evt_fd_close_lag1)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00018,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_lb_2_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_lb_2_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00019,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_lb_2_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_lb_2_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00020,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_max_lb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_max_lb_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00021,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_max_lb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_max_lb_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00022,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_downlimit_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_downlimit_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00023,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_downlimit_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_downlimit_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00024,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_lb_3_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_lb_3_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00025,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_lb_3_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_lb_3_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00026,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_lb_h_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_lb_h_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00027,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_lb_h_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_lb_h_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00028,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_uplimit_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_uplimit_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00029,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_uplimit_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_uplimit_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00030,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_zb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_zb_num_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00031,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_zb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_zb_num_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00032,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_lbgd_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_lbgd_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00033,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_lbgd_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_lbgd_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00034,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_strong_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_strong_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00035,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_strong_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_strong_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_00036,zls_sentiment_direct,needs_route_mapping_or_rederivation,1,ctx_zls_ztjs_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_ztjs_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_sentiment_direct_zrank_00037,zls_sentiment_direct_zrank,needs_route_mapping_or_rederivation,1,ctx_zls_ztjs_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(ZScore($ctx_zls_ztjs_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_limit_up_down_ratio_00038,zls_limit_up_down_ratio,needs_route_mapping_or_rederivation,2,ctx_zls_downlimit_num_lag1|ctx_zls_uplimit_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_uplimit_num_lag1,Add(Abs($ctx_zls_downlimit_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_open_board_rate_00039,zls_open_board_rate,needs_route_mapping_or_rederivation,2,ctx_zls_uplimit_num_lag1|ctx_zls_zb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_zb_num_lag1,Add(Abs($ctx_zls_uplimit_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_ladder_to_limit_ratio_00040,zls_ladder_to_limit_ratio,needs_route_mapping_or_rederivation,3,ctx_zls_lb_2_num_lag1|ctx_zls_lb_3_num_lag1|ctx_zls_uplimit_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Add($ctx_zls_lb_2_num_lag1,$ctx_zls_lb_3_num_lag1),Add(Abs($ctx_zls_uplimit_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_high_board_x_open_board_00041,zls_high_board_x_open_board,needs_route_mapping_or_rederivation,2,ctx_zls_max_lb_num_lag1|ctx_zls_zb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore($ctx_zls_max_lb_num_lag1),ZScore($ctx_zls_zb_num_lag1)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_lb_height_x_open_board_00042,zls_lb_height_x_open_board,needs_route_mapping_or_rederivation,2,ctx_zls_lb_h_num_lag1|ctx_zls_zb_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore($ctx_zls_lb_h_num_lag1),ZScore($ctx_zls_zb_num_lag1)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_market_up_down_ratio_00043,zls_market_up_down_ratio,needs_route_mapping_or_rederivation,2,ctx_zls_down_num_lag1|ctx_zls_up_num_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div($ctx_zls_up_num_lag1,Add(Abs($ctx_zls_down_num_lag1),0.000001)))"
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00044,zls_hot_rank_direct,needs_route_mapping_or_rederivation,1,ctx_zls_rank_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_rank_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00045,zls_hot_rank_direct,needs_route_mapping_or_rederivation,1,ctx_zls_rank_diff_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_rank_diff_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00046,zls_hot_rank_direct,needs_route_mapping_or_rederivation,1,ctx_zls_circulation_value_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_circulation_value_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_direct_00047,zls_hot_rank_direct,needs_route_mapping_or_rederivation,1,ctx_zls_last_pct_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_zls_last_pct_lag1)
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_inverse_00048,zls_hot_rank_inverse,needs_route_mapping_or_rederivation,1,ctx_zls_rank_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_zls_rank_lag1))
cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602_phase3am_sanitized_v1_20260609.json,cn_zls_v1_zls_hot_rank_x_capacity_00049,zls_hot_rank_x_capacity,needs_route_mapping_or_rederivation,2,ctx_zls_circulation_value_lag1|ctx_zls_rank_lag1,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore(Neg($ctx_zls_rank_lag1)),ZScore($ctx_zls_circulation_value_lag1)))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00001,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank($evt_limit_fengdan_rate_last_by_0930)
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00002,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank(Neg($evt_limit_fengdan_rate_last_by_0930))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00003,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0930),1)))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00004,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank(ZScore($evt_limit_fengdan_rate_last_by_0930))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00005,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,2))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00006,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,2))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00007,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,3))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00008,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0930,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,3))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00009,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank($evt_limit_fengdan_rate_last_by_0935)
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00010,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank(Neg($evt_limit_fengdan_rate_last_by_0935))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00011,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0935),1)))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00012,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank(ZScore($evt_limit_fengdan_rate_last_by_0935))
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00013,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,2))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00014,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,2))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00015,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,3))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00016,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_0935,timestamped_event_availability_feature,event_state_only_requires_availability_guard,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,3))"
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00017,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_1000,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank($evt_limit_fengdan_rate_last_by_1000)
phase3ae_bounded_repair_factor_pack_v1_20260604_phase3am_sanitized_v1_20260609.json,phase3ae_brepair_v1_00018,event_state_machine_formula_lane,event_state_lane_only,1,evt_limit_fengdan_rate_last_by_1000,timestamped_event_availability_feature,event_state_only_requires_availability_guard,CSRank(Neg($evt_limit_fengdan_rate_last_by_1000))
