factor_pack,candidate_id,source_generator,source_lane,factor_lane,expression,fields
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0472,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0473,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0474,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0475,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($amount,10))))",amount|limit_up_open_not_close
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0476,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_open_not_close|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0477,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_open_not_close|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0478,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($seal_money,10))))",limit_up_open_not_close|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0479,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($seal_rate,10))))",limit_up_open_not_close|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0480,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_open_not_close|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0481,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($amount,10))))",amount|limit_up_touch_not_close
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0482,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_touch_not_close|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0483,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_touch_not_close|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0484,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($seal_money,10))))",limit_up_touch_not_close|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0485,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($seal_rate,10))))",limit_up_touch_not_close|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0486,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_touch_not_close,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_touch_not_close|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0487,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($amount,10))))",amount|high_board_rank
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0488,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($turnover_ratio,10))))",high_board_rank|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0489,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($turnover_ratio_real,10))))",high_board_rank|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0490,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($seal_money,10))))",high_board_rank|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0491,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($seal_rate,10))))",high_board_rank|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0492,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($high_board_rank,5)),ZScore(Mean($seal_circulation_rate,10))))",high_board_rank|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0493,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($amount,10))))",amount|is_market_high_board
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0494,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($turnover_ratio,10))))",is_market_high_board|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0495,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($turnover_ratio_real,10))))",is_market_high_board|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0496,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($seal_money,10))))",is_market_high_board|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0497,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($seal_rate,10))))",is_market_high_board|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0498,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($is_market_high_board,5)),ZScore(Mean($seal_circulation_rate,10))))",is_market_high_board|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0499,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($amount,10))))",amount|limit_up_break
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0500,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_break|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0501,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_break|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0502,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($seal_money,10))))",limit_up_break|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0503,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($seal_rate,10))))",limit_up_break|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0504,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_break,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_break|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0505,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t10,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t10
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0506,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t10,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t10|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0507,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t10,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t10|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0508,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t10,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t10|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0509,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t10,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t10|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0510,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t10,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t10|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0511,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t2,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t2
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0512,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t2,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t2|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0513,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t2,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t2|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0514,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t2,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t2|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0515,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t2,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t2|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0516,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t2,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t2|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0517,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t3,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t3
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0518,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t3,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t3|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0519,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t3,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t3|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0520,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t3,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t3|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0521,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t3,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t3|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0522,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t3,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t3|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0523,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t4,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t4
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0524,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t4,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t4|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0525,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t4,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t4|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0526,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t4,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t4|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0527,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t4,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t4|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0528,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t4,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t4|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0529,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t5,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t5
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0530,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t5,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t5|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0531,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t5,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t5|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0532,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t5,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t5|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0533,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t5,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t5|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0534,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t5,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t5|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0535,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t6,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t6
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0536,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t6,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t6|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0537,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t6,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t6|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0538,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t6,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t6|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0539,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t6,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t6|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0540,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t6,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t6|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0541,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t7,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t7
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0542,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t7,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t7|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0543,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t7,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t7|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0544,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t7,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t7|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0545,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t7,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t7|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0546,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t7,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t7|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0547,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t8,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t8
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0548,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t8,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t8|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0549,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t8,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t8|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0550,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t8,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t8|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0551,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t8,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t8|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0552,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t8,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t8|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0553,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore(Mean($amount,10))))",amount|limit_up_close_not_open_count_t9
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0554,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_close_not_open_count_t9|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0555,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_close_not_open_count_t9|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0556,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore(Mean($seal_money,10))))",limit_up_close_not_open_count_t9|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0557,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore(Mean($seal_rate,10))))",limit_up_close_not_open_count_t9|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0558,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_close_not_open_count_t9|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0559,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore(Mean($amount,10))))",amount|limit_up_open_not_close_count_t10
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0560,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore(Mean($turnover_ratio,10))))",limit_up_open_not_close_count_t10|turnover_ratio
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0561,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore(Mean($turnover_ratio_real,10))))",limit_up_open_not_close_count_t10|turnover_ratio_real
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0562,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore(Mean($seal_money,10))))",limit_up_open_not_close_count_t10|seal_money
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0563,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore(Mean($seal_rate,10))))",limit_up_open_not_close_count_t10|seal_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0564,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore(Mean($seal_circulation_rate,10))))",limit_up_open_not_close_count_t10|seal_circulation_rate
cn_research_factor_candidate_pack_v2_20260531.json,cn_factor_event_x_flow_0565,cn_field_factor_pack_v1,event_derived_feature_layer,event_x_flow,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t2,5)),ZScore(Mean($amount,10))))",amount|limit_up_open_not_close_count_t2
