arm,candidate_id,expr_hash,source_lane,source_generator,source_profile,selector_name,selector_version,base_e3_score,base_quality,turnover_proxy,turnover_structure_risk,cost_adjusted_proxy,liquidity_proxy,liquidity_proxy_source,capacity_proxy,capacity_proxy_source,factor_exposure_proxy,sector_concentration_proxy,complexity_score,operator_pathology_flag,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,max_corr_to_selected_queue,max_corr_to_selected_queue_before_pick,mean_corr_to_selected_queue,mean_corr_to_selected_queue_before_pick,provisional_cluster_id,known_cluster_id,known_cluster_count_before_pick,provisional_cluster_count_before_pick,source_lane_cluster_count_before_pick,known_cluster_count_penalty,provisional_cluster_count_penalty,source_lane_cluster_count_penalty,anti_concentration_penalty,cluster_001_penalty,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,max_corr_to_selected_queue_signal_before_pick,mean_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal_before_pick,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,cap_relaxed_for_backfill,selector_mode,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_penalty,capacity_penalty,registry_symbolic_corr_penalty,complexity_penalty,hard_gate_pass,hard_reject_reason,cap_reject_reason,feature_missing,gate_not_applied,selection_score,selection_score_final,rank_before_selection,selection_rank,selected_for_audit,selection_reason,uses_forbidden_replay_labels,book_marginal_mode,residual_ir_proxy,book_marginal_score,projection_topk_clusters,expression
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-c907d63a8787,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1098861,0.602029,0.040587,0.0,0.602029,1894743265.117171,mean_window_long_selected_amount,84176617553.00385,mean_window_long_selected_final_float_market_cap,,,11.35,False,1.0,0.465238,cluster_137,1.0,0.465238,cluster_137,0.0,0.307143,0.307143,0.29381,0.29381,prov_22943cd5,cluster_137,,,,,,,,,7591847a931a448f5505,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_dec25c53b8d3,r0_cem_led|sigprov_dec25c53b8d3,selected_queue,0.8544,0.8544,0.196258,0.196258,sigprov_dec25c53b8d3,dec25c53b8d32b0b2158,0,1,0,0.8544,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.046811,0.039752,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.7517939,-0.7517939,,,False,backfill_candidate,False,signal_vector_proxy,,-0.7517939,,"Neg(CSRank(CSResidual(CSRank(Mean(Abs($amount),5)),CSRank(Mean(Abs($amount),5)))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-operator_sanitize-9fea0dd6754d,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.038749,0.601251,0.084562,0.0,0.601251,2488819498.100643,mean_window_long_selected_amount,59707155867.71179,mean_window_long_selected_final_float_market_cap,,,5.85,False,1.0,0.92,cluster_006,1.0,0.92,cluster_006,0.0,0.8,0.8,0.411667,0.411667,prov_ae8cf3b5,cluster_006,,,,,,,,,083bf34f5840a5f3ddaa,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_083bf34f5840,ast_failure_aware_repair|sigprov_083bf34f5840,self_vector,0.784232,0.784232,0.544783,0.544783,,418425dc199de7fe1bc5,0,0,0,0.784232,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,1.0,0.046221,0.040302,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.3337694,-0.3337694,,,False,backfill_candidate,False,signal_vector_proxy,,-0.3337694,,"CSRank(Sub(Mean($close,6),Mean($close,13)))"
Phase3H_H0_G0_stable,stockpit-ast_evolutionary_mutation-a7e27e6ab358,,r0_cem_led,ast_evolutionary_mutation,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.71045045,0.600672,0.051188,0.85,0.600672,1682750672.193512,mean_window_long_selected_amount,59422168626.03318,mean_window_long_selected_final_float_market_cap,,,15.9,True,0.3,0.277273,cluster_023,0.3,0.277273,cluster_023,0.7,0.378571,0.378571,0.278139,0.278139,prov_c8c07a83,,,,,,,,,,b9c6318f74300b2c7054,phase3g_artifact,,True,cluster_039,0.360494,0.254698,0.639506,,sigprov_b9c6318f7430,r0_cem_led|sigprov_b9c6318f7430,self_vector,0.309149,0.309149,0.171636,0.171636,,8c273cd24c4ac1dff184,0,0,0,0.309149,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.85,0.083538,0.091872,0.097157,9,5,0.0,0.047073,0.04031,0.3,0.044335,False,operator_pathology,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.1431696,0.1431696,,,False,backfill_candidate,False,signal_vector_proxy,,0.1431696,,"CSRank(CSResidual(CSRank(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))),CSRank(Log($final_float_market_cap))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-d29166b830b6,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.4704637,0.600464,0.093778,0.0,0.600464,2481115936.950267,mean_window_long_selected_amount,58079045375.69496,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.366667,0.341667,cluster_055,0.366667,0.341667,cluster_055,0.633333,1.0,1.0,0.55,0.55,prov_3a337a23,,,,,,,,,,716f4bc4c49e2781026e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_716f4bc4c49e,ast_failure_aware_repair|sigprov_716f4bc4c49e,self_vector,0.773442,0.773442,0.554453,0.554453,,467de6683d8ce7a6cb96,0,0,0,0.773442,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,3.0,0.046228,0.040347,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.1856938,0.1856938,,,False,backfill_candidate,False,signal_vector_proxy,,0.1856938,,"CSRank(Delta($open,5))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-83f833ba39f8,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.4621817,0.592182,0.092045,0.0,0.592182,2544951843.59493,mean_window_long_selected_amount,59816201538.3065,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.366667,0.341667,cluster_055,0.366667,0.341667,cluster_055,0.633333,1.0,1.0,0.55,0.55,prov_1a5fe191,,,,,,,,,,ae940d847fb3dbdac509,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_85263cc20b1d,ast_failure_aware_repair|sigprov_85263cc20b1d,selected_queue,0.826184,0.826184,0.579866,0.579866,sigprov_85263cc20b1d,85263cc20b1dd738a82f,0,1,0,0.826184,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,3.0,0.046174,0.040299,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.3726931,-0.3726931,,,False,backfill_candidate,False,signal_vector_proxy,,-0.3726931,,"CSRank(Delta($close,8))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-a246be324293,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.4433107,0.573311,0.086664,0.0,0.573311,2603058194.293737,mean_window_long_selected_amount,65847688342.05658,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.366667,0.341667,cluster_055,0.366667,0.341667,cluster_055,0.633333,1.0,1.0,0.55,0.55,prov_51b58e8e,,,,,,,,,,cb0144baad7aca109948,phase3g_artifact,,True,cluster_009,0.801207,0.734629,0.198793,cluster_009,cluster_009,ast_failure_aware_repair|cluster_009,known_134,0.877764,0.877764,0.30277,0.30277,cluster_009,6a91d053f8f5217cf32e,1,1,0,0.877764,1.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,1.0,0.046126,0.040144,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.40110825,-1.40110825,,,False,backfill_candidate,False,signal_vector_proxy,,-1.40110825,,"CSRank(Delta($close,21))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-1c5180b18a99,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.4336447,0.563645,0.089744,0.0,0.563645,2641118226.203314,mean_window_long_selected_amount,65039521260.99806,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.366667,0.341667,cluster_055,0.366667,0.341667,cluster_055,0.633333,1.0,1.0,0.55,0.55,prov_1a5fe191,,,,,,,,,,575f1717d1269442a630,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_418425dc199d,ast_failure_aware_repair|sigprov_418425dc199d,selected_queue,0.969102,0.969102,0.600026,0.600026,sigprov_418425dc199d,418425dc199de7fe1bc5,0,1,0,0.969102,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,1.0,0.046095,0.040163,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.5370022,-0.5370022,,,False,backfill_candidate,False,signal_vector_proxy,,-0.5370022,,"CSRank(Delta($close,13))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-57145232a53c,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.686683,0.557933,0.033194,0.0,0.557933,4693474260.928177,mean_window_long_selected_amount,307724590100.3268,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.325,0.269286,cluster_140,0.325,0.269286,cluster_140,0.675,0.2625,0.2625,0.175833,0.175833,prov_5d08f2cc,,,,,,,,,,8061c01f207a5e827f1b,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_8061c01f207a,r0_cem_led|sigprov_8061c01f207a,self_vector,0.250456,0.250456,0.174006,0.174006,,acaa82624a5995b751e6,0,0,0,0.250456,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,3,2,0.0,0.044905,0.037804,0.325,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.8987498,0.8987498,11,11,True,selected_D3_primary,False,signal_vector_proxy,,0.8987498,,"CSRank(Std($final_float_market_cap,8))"
Phase3H_H0_G0_stable,agnostic-freeform-c8d24a10ea7a,,agnostic_freeform_ast,agnostic_freeform_ast,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.6546629,0.557163,0.063526,0.0,0.557163,2512125351.068784,mean_window_long_selected_amount,79232122488.04004,mean_window_long_selected_final_float_market_cap,,,11.95,False,0.325,0.325,cluster_027,0.325,0.325,cluster_027,0.675,0.366667,0.366667,0.31881,0.31881,prov_aceea4b0,,,,,,,,,,5d36655d57ada825c45b,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_5d36655d57ad,agnostic_freeform_ast|sigprov_5d36655d57ad,self_vector,0.588577,0.588577,0.480741,0.480741,,e683f1e906bcc6b580e9,0,0,0,0.588577,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,8,5,0.0,0.046201,0.039848,0.325,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.54551475,0.54551475,52,52,True,selected_D3_primary_backfill,False,signal_vector_proxy,,0.54551475,,"CSRank(Mul(CSRank($vwap),Mul(Sign(Mom($open,21)),Sign(Std($final_float_market_cap,3)))))"
Phase3H_H0_G0_stable,agnostic-freeform-43ebc5208a60,,agnostic_freeform_ast,agnostic_freeform_ast,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.5754732,0.552973,0.088526,0.0,0.552973,2642425230.175338,mean_window_long_selected_amount,64683498514.16313,mean_window_long_selected_final_float_market_cap,,,12.5,False,0.408333,0.384048,cluster_133,0.408333,0.384048,cluster_133,0.591667,0.366667,0.366667,0.321667,0.321667,prov_cb834c45,,,,,,,,,,418425dc199de7fe1bc5,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_418425dc199d,agnostic_freeform_ast|sigprov_418425dc199d,self_vector,0.657454,0.657454,0.486172,0.486172,,5d36655d57ada825c45b,0,0,0,0.657454,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,8,5,1.0,0.046094,0.040172,0.408333,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4008919,0.4008919,58,58,True,selected_D3_primary_backfill,False,signal_vector_proxy,,0.4008919,,"CSRank(Mul(Sign(ZScore(Delta($vwap,13))),Mul(ZScore(Delta($vwap,13)),ZScore(Delta($vwap,13)))))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-599b7d414bee,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.4219027,0.551903,0.094932,0.65,0.551903,2291592303.716034,mean_window_long_selected_amount,53951568314.06148,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.366667,0.341667,cluster_055,0.366667,0.341667,cluster_055,0.633333,1.0,1.0,0.55,0.55,prov_3a337a23,,,,,,,,,,51fa85bebae797779b4b,phase3g_artifact,,True,cluster_039,0.364106,0.292647,0.635894,,sigprov_51fa85bebae7,r0_cem_led|sigprov_51fa85bebae7,self_vector,0.43625,0.43625,0.230647,0.230647,,8c273cd24c4ac1dff184,0,0,0,0.43625,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.65,0.083538,0.091872,0.097157,9,5,3.0,0.046398,0.040467,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.1288825,-0.1288825,,,False,backfill_candidate,False,signal_vector_proxy,,-0.1288825,,"CSRank(Delta($close,1))"
Phase3H_H0_G0_stable,stockpit-template-639c8f3fc646,,r0_cem_led,simple_template,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.6210049,0.546005,0.130919,0.0,0.546005,1742318758.035423,mean_window_long_selected_amount,16198125817.44241,mean_window_long_selected_final_float_market_cap,,,4.45,False,0.35,0.33,cluster_105,0.35,0.33,cluster_105,0.65,0.366667,0.366667,0.2975,0.2975,prov_150fb014,,,,,,,,,,9ef11a75824fde8b8cb9,phase3g_artifact,,True,cluster_050,0.547163,0.468259,0.452837,,sigprov_9ef11a75824f,r0_cem_led|sigprov_9ef11a75824f,self_vector,0.275345,0.275345,0.109941,0.109941,,8521d31633f9fbc73e9d,0,0,0,0.275345,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,6,4,7.0,0.046996,0.042538,0.35,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.5632038,0.5632038,27,27,True,selected_D3_primary,False,signal_vector_proxy,,0.5632038,,"CSRank(Mean(Abs($ret),21))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-65bdea56f56e,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1495407,0.545791,0.01089,0.0,0.545791,583373737.918033,mean_window_long_selected_amount,64563966385.818474,mean_window_long_selected_final_float_market_cap,,,8.9,False,0.866667,0.428333,cluster_001,0.866667,0.428333,cluster_001,0.133333,0.3875,0.3875,0.262976,0.262976,prov_de7334a4,,,,,,,,,,7dc709f879cba7569e27,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_7dc709f879cb,r0_cem_led|sigprov_7dc709f879cb,self_vector,0.646151,0.646151,0.46763,0.46763,,8061c01f207a5e827f1b,0,0,0,0.646151,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.049543,0.040175,0.866667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.01430275,-0.01430275,,,False,backfill_candidate,False,signal_vector_proxy,,-0.01430275,,"CSRank(CSResidual(CSRank(Mean($final_float_market_cap,34)),CSRank(Mean($volume,2))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-2c0e37975a80,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.6152247,0.542725,0.093013,0.0,0.542725,2433455923.413004,mean_window_long_selected_amount,56587933859.5529,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.366667,0.341667,cluster_055,0.366667,0.341667,cluster_055,0.633333,0.325,0.325,0.26,0.26,prov_3a337a23,,,,,,,,,,147ee5d23f3abeacc6b2,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_147ee5d23f3a,ast_failure_aware_repair|sigprov_147ee5d23f3a,self_vector,0.403237,0.403237,0.271852,0.271852,,85263cc20b1dd738a82f,0,0,0,0.403237,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,5,3,3.0,0.046269,0.040389,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.68214955,0.68214955,19,19,True,selected_D3_primary,False,signal_vector_proxy,,0.68214955,,"CSRank(Delta($open,3))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-cad173b00af0,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.015587,0.535587,0.107989,0.0,0.535587,5252101725.624642,mean_window_long_selected_amount,129725617267.2355,mean_window_long_selected_final_float_market_cap,,,8.15,False,0.8,0.708571,cluster_056,0.8,0.708571,cluster_056,0.2,1.0,1.0,0.554762,0.554762,prov_cfd3c204,,,,,,,,,,ebcaff78a6cd15266666,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_ebcaff78a6cd,ast_failure_aware_repair|sigprov_ebcaff78a6cd,self_vector,0.497562,0.497562,0.239698,0.239698,,e455ed4aaaaf4a28d8ca,0,0,0,0.497562,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,7.0,0.044679,0.03908,0.8,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.0070969,-0.0070969,,,False,backfill_candidate,False,signal_vector_proxy,,-0.0070969,,"CSRank(Mul(ZScore(Mean($amount,8)),ZScore(Delta($amount,11))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-operator_sanitize-3a8c60970970,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.068377,0.528377,0.049605,0.0,0.528377,4061419521.3873,mean_window_long_selected_amount,187118805967.93198,mean_window_long_selected_final_float_market_cap,,,5.85,False,0.8,0.8,cluster_002,0.8,0.8,cluster_002,0.2,0.8,0.8,0.365,0.365,prov_6afc80ac,,,,,,,,,,ec88fa0e6b544ea3878e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_ec88fa0e6b54,ast_failure_aware_repair|sigprov_ec88fa0e6b54,self_vector,0.725846,0.725846,0.552521,0.552521,,85263cc20b1dd738a82f,0,0,0,0.725846,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.045198,0.038528,0.8,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.1711767,-0.1711767,,,False,backfill_candidate,False,signal_vector_proxy,,-0.1711767,,"CSRank(Sub(Mean($final_float_market_cap,6),Mean($final_float_market_cap,13)))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-ee4f62642de6,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.452492,0.522492,0.050848,0.0,0.522492,4115951711.607069,mean_window_long_selected_amount,182785303119.00287,mean_window_long_selected_final_float_market_cap,,,3.3,False,0.3,0.280952,cluster_146,0.3,0.280952,cluster_146,0.7,1.0,1.0,0.563333,0.563333,prov_8f19f577,,,,,,,,,,6ef7c6cfce35a855281b,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_6ef7c6cfce35,ast_failure_aware_repair|sigprov_6ef7c6cfce35,self_vector,0.67413,0.67413,0.472274,0.472274,,e683f1e906bcc6b580e9,0,0,0,0.67413,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.045171,0.038563,0.3,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.2620685,0.2620685,,,False,backfill_candidate,False,signal_vector_proxy,,0.2620685,,"CSRank(Delta($final_total_market_cap,34))"
Phase3H_H0_G0_stable,agnostic-freeform-5d930736b92b,,agnostic_freeform_ast,agnostic_freeform_ast,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.52071304,0.511898,0.036312,4.0,0.511898,4555117291.707894,mean_window_long_selected_amount,299533289874.35455,mean_window_long_selected_final_float_market_cap,,,19.65,False,0.378571,0.343492,cluster_146,0.378571,0.343492,cluster_146,0.621429,0.35625,0.35625,0.281786,0.281786,prov_044759cf,,,,,,,,,,781a639a72ff49b2d98e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_8061c01f207a,agnostic_freeform_ast|sigprov_8061c01f207a,selected_queue,0.870169,0.870169,0.551208,0.551208,sigprov_8061c01f207a,8061c01f207a5e827f1b,0,1,0,0.870169,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,4.0,0.083538,0.091872,0.097157,9,5,0.0,0.044965,0.037842,0.378571,0.29064,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-3.01407559,-3.01407559,,,False,backfill_candidate,False,signal_vector_proxy,,-3.01407559,,"CSRank(Mul(Sign(ZScore(Mean(Abs(Delta($final_total_market_cap,1)),3))),Mul(ZScore(Mean(Abs(Delta($final_total_market_cap,1)),3)),ZScore(Mean(Abs(Delta($final_total_market_cap,1)),3)))))"
Phase3H_H0_G0_stable,agnostic-freeform-921e7c015bbd,,agnostic_freeform_ast,agnostic_freeform_ast,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.6780359,0.509286,0.145484,0.0,0.509286,1333134560.15187,mean_window_long_selected_amount,23007555362.144077,mean_window_long_selected_final_float_market_cap,,,8.9,False,0.325,0.298512,cluster_021,0.325,0.298512,cluster_021,0.675,0.129167,0.129167,0.102679,0.102679,prov_8d85017f,,,,,,,,,,f4cd594f5e8d255f04e4,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_f4cd594f5e8d,agnostic_freeform_ast|sigprov_f4cd594f5e8d,self_vector,0.113217,0.113217,0.057822,0.057822,,85263cc20b1dd738a82f,0,0,0,0.113217,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,1,1,7.0,0.047595,0.041913,0.325,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,1.02047975,1.02047975,7,7,True,selected_D3_primary,False,signal_vector_proxy,,1.02047975,,"CSRank(CSResidual(Sign(Delta($volume,3)),CSRank(Mean($turnover_rate,13))))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-ba2754d1bf17,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0132281,0.505371,0.069371,0.0,0.505371,4987837485.005726,mean_window_long_selected_amount,154726567008.65033,mean_window_long_selected_final_float_market_cap,,,11.2,False,1.0,0.5875,cluster_147,1.0,0.5875,cluster_147,0.0,0.307143,0.307143,0.288929,0.288929,prov_b63a40a8,cluster_147,,,,,,,,,10239046ba277e3a226a,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_0601da7a1003,r0_cem_led|sigprov_0601da7a1003,selected_queue,0.900972,0.900972,0.638258,0.638258,sigprov_0601da7a1003,0601da7a10033a2fe1b3,0,1,1,0.900972,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.044782,0.038812,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2926953,-1.2926953,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2926953,,"CSRank(CSResidual(CSRank(Mean(Abs($volume),5)),CSRank(Mean(Abs($close),21))))"
