candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,seed_family,parent_note,fresh_search_intent,x0_r3_role
phase3ax_capacity_refine_00178,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:465473d95c87ba41252239f2,465473d95c87ba41252239f2,phase3aw_directional_capacity,amount/final_total_market_cap/mean15_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00179,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:358e21b7140a202d607fe99c,358e21b7140a202d607fe99c,phase3aw_directional_capacity,amount/final_total_market_cap/mean15_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00180,"Neg(CSRank(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:365504b3baa3cacf91f1cb11,365504b3baa3cacf91f1cb11,phase3aw_directional_capacity,amount/final_total_market_cap/mean20,True,read_only_research_candidate
phase3ax_capacity_refine_00181,"Neg(CSRank(Div(Std($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:aeca955287ae92432b716fee,aeca955287ae92432b716fee,phase3aw_directional_capacity,amount/final_total_market_cap/std20,True,read_only_research_candidate
phase3ax_capacity_refine_00182,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8348ede2f00f633e5a10bda9,8348ede2f00f633e5a10bda9,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00183,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c47cfbc812395d7bdaf80b59,c47cfbc812395d7bdaf80b59,phase3aw_directional_capacity,amount/final_total_market_cap/mean20_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00184,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:35b954f932ebd0da57c72a70,35b954f932ebd0da57c72a70,phase3aw_directional_capacity,amount/final_total_market_cap/mean20_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00185,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:a23e6371e9b73e9bcc83068b,a23e6371e9b73e9bcc83068b,phase3aw_directional_capacity,amount/final_total_market_cap/mean20_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00186,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:551b94e4a1e8007fbe79fae3,551b94e4a1e8007fbe79fae3,phase3aw_directional_capacity,amount/final_total_market_cap/mean20_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00187,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:e5370f722c52c56e8442cad2,e5370f722c52c56e8442cad2,phase3aw_directional_capacity,amount/final_total_market_cap/mean20_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00188,"Neg(CSRank(Div(Std($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6ff139bc7f9ad40f58a80c31,6ff139bc7f9ad40f58a80c31,phase3aw_directional_capacity,amount/final_total_market_cap/std30,True,read_only_research_candidate
phase3ax_capacity_refine_00189,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6248852fc9a837692f8d31cd,6248852fc9a837692f8d31cd,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00190,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:9bbbc406bc1615d3be4bc4f3,9bbbc406bc1615d3be4bc4f3,phase3aw_directional_capacity,amount/final_total_market_cap/mean30_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00191,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4885d54cd4ec2234fadda88d,4885d54cd4ec2234fadda88d,phase3aw_directional_capacity,amount/final_total_market_cap/mean30_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00192,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:3f2a65eb5512ca39bc299b28,3f2a65eb5512ca39bc299b28,phase3aw_directional_capacity,amount/final_total_market_cap/mean30_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00193,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8477f5b89709e00b188e654f,8477f5b89709e00b188e654f,phase3aw_directional_capacity,amount/final_total_market_cap/mean30_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00194,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2251b151a5473f4f0ccb6a92,2251b151a5473f4f0ccb6a92,phase3aw_directional_capacity,amount/final_total_market_cap/mean30_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00195,"Neg(CSRank(Div(Std($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:76db0af7ccbdc7567d939402,76db0af7ccbdc7567d939402,phase3aw_directional_capacity,amount/final_total_market_cap/std45,True,read_only_research_candidate
phase3ax_capacity_refine_00196,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6d20de319f4390064868e88e,6d20de319f4390064868e88e,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00197,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0c2da1896439784e32c1cd36,0c2da1896439784e32c1cd36,phase3aw_directional_capacity,amount/final_total_market_cap/mean45_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00198,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:acabf5f0220f5b1bb733e0ba,acabf5f0220f5b1bb733e0ba,phase3aw_directional_capacity,amount/final_total_market_cap/mean45_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00199,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:9a9298bd07b740aebecbabb4,9a9298bd07b740aebecbabb4,phase3aw_directional_capacity,amount/final_total_market_cap/mean45_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00200,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:e03b7d14438a5aa1483684cc,e03b7d14438a5aa1483684cc,phase3aw_directional_capacity,amount/final_total_market_cap/mean45_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00201,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:e33b210bd305f4fd39e42f36,e33b210bd305f4fd39e42f36,phase3aw_directional_capacity,amount/final_total_market_cap/mean45_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00202,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:d4ac05b48d80e8a0a8a2a0db,d4ac05b48d80e8a0a8a2a0db,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00203,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:742c489a35f9dc59ef11fbc5,742c489a35f9dc59ef11fbc5,phase3aw_directional_capacity,amount/final_total_market_cap/mean60_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00204,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:254adf1cea163730306ea003,254adf1cea163730306ea003,phase3aw_directional_capacity,amount/final_total_market_cap/mean60_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00205,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:76d08c79569662ef4390ff6a,76d08c79569662ef4390ff6a,phase3aw_directional_capacity,amount/final_total_market_cap/mean60_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00206,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b83aa253893b791258fa8c7b,b83aa253893b791258fa8c7b,phase3aw_directional_capacity,amount/final_total_market_cap/mean60_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00207,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_total_market_cap,60)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f347b62e708eac9415afca7e,f347b62e708eac9415afca7e,phase3aw_directional_capacity,amount/final_total_market_cap/mean60_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00208,"Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f716276b3fcf594e152d1150,f716276b3fcf594e152d1150,phase3aw_directional_capacity,amount/final_total_market_cap/mean90,True,read_only_research_candidate
phase3ax_capacity_refine_00209,"Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ad4ebee108ca0299b2dbccd7,ad4ebee108ca0299b2dbccd7,phase3aw_directional_capacity,amount/final_total_market_cap/std90,True,read_only_research_candidate
phase3ax_capacity_refine_00210,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:bd0b9c2ae923d6934c1eab1b,bd0b9c2ae923d6934c1eab1b,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00211,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b55bcad0aa5a5794eca2addf,b55bcad0aa5a5794eca2addf,phase3aw_directional_capacity,amount/final_total_market_cap/mean90_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00212,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2eabafcf36ed60fde4c73bed,2eabafcf36ed60fde4c73bed,phase3aw_directional_capacity,amount/final_total_market_cap/mean90_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00213,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:343f5b5560675c6edd6801ab,343f5b5560675c6edd6801ab,phase3aw_directional_capacity,amount/final_total_market_cap/mean90_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00214,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ae8e58a169b53c69a1326943,ae8e58a169b53c69a1326943,phase3aw_directional_capacity,amount/final_total_market_cap/mean90_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00215,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:1e228818102013c63c1ebb3a,1e228818102013c63c1ebb3a,phase3aw_directional_capacity,amount/final_total_market_cap/mean90_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00216,"Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b05b8dc5b3514b4e95f2c5a8,b05b8dc5b3514b4e95f2c5a8,phase3aw_directional_capacity,amount/final_total_market_cap/mean120,True,read_only_research_candidate
phase3ax_capacity_refine_00217,"Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5a7bf90e3351cb5a4b1a2311,5a7bf90e3351cb5a4b1a2311,phase3aw_directional_capacity,amount/final_total_market_cap/std120,True,read_only_research_candidate
phase3ax_capacity_refine_00218,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:169c8e1498c2b33121e186af,169c8e1498c2b33121e186af,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00219,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:3b27b547fd1810039fbe04c9,3b27b547fd1810039fbe04c9,phase3aw_directional_capacity,amount/final_total_market_cap/mean120_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00220,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:11727ba463319d11e12fc110,11727ba463319d11e12fc110,phase3aw_directional_capacity,amount/final_total_market_cap/mean120_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00221,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:1a4d1ef62a9f006ba5d02b2f,1a4d1ef62a9f006ba5d02b2f,phase3aw_directional_capacity,amount/final_total_market_cap/mean120_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00222,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:63a9d3d4ef1e3f5a93129d02,63a9d3d4ef1e3f5a93129d02,phase3aw_directional_capacity,amount/final_total_market_cap/mean120_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00223,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ff42de194a7d251d2bc803a3,ff42de194a7d251d2bc803a3,phase3aw_directional_capacity,amount/final_total_market_cap/mean120_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00224,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5ad90ffac46b49704272c2bd,5ad90ffac46b49704272c2bd,phase3aw_directional_capacity,amount/final_total_market_cap/accel1_5,True,read_only_research_candidate
phase3ax_capacity_refine_00225,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:59fa0969456f6cea10a8e281,59fa0969456f6cea10a8e281,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid1_5,True,read_only_research_candidate
phase3ax_capacity_refine_00226,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:fcb8123605a7a134e3452543,fcb8123605a7a134e3452543,phase3aw_directional_capacity,amount/final_total_market_cap/accel2_8,True,read_only_research_candidate
phase3ax_capacity_refine_00227,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f3b0c7b1e271b690326b0ed9,f3b0c7b1e271b690326b0ed9,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid2_8,True,read_only_research_candidate
phase3ax_capacity_refine_00228,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6c61b430b7f539a776c74008,6c61b430b7f539a776c74008,phase3aw_directional_capacity,amount/final_total_market_cap/accel3_10,True,read_only_research_candidate
phase3ax_capacity_refine_00229,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c1cd36f2a92ecbefcdcb7b58,c1cd36f2a92ecbefcdcb7b58,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid3_10,True,read_only_research_candidate
phase3ax_capacity_refine_00230,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:3a62109e82e1b1126eef7a3f,3a62109e82e1b1126eef7a3f,phase3aw_directional_capacity,amount/final_total_market_cap/accel5_20,True,read_only_research_candidate
phase3ax_capacity_refine_00231,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:183ca01a72a1a55147e1a137,183ca01a72a1a55147e1a137,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid5_20,True,read_only_research_candidate
phase3ax_capacity_refine_00232,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:93f1c813f23fc86918289b3d,93f1c813f23fc86918289b3d,phase3aw_directional_capacity,amount/final_total_market_cap/accel8_30,True,read_only_research_candidate
phase3ax_capacity_refine_00233,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_total_market_cap,30)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5e66761758c3b6d2400b35be,5e66761758c3b6d2400b35be,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid8_30,True,read_only_research_candidate
phase3ax_capacity_refine_00234,"Neg(CSRank(Sub(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))))))",ax_inverse_capacity_flow_acceleration,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:65577c38714e6e52fce2f11f,65577c38714e6e52fce2f11f,phase3aw_directional_capacity,amount/final_total_market_cap/accel10_45,True,read_only_research_candidate
phase3ax_capacity_refine_00235,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_total_market_cap,45)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ebe848e5cb2fefe8b1bf8b46,ebe848e5cb2fefe8b1bf8b46,phase3aw_directional_capacity,amount/final_total_market_cap/accel_resid10_45,True,read_only_research_candidate
