candidate_id,status,fields,blockers,expression
phase3ad_newdata_atomic_inverse_rank_00555,sidecar_context_formula,ctx_fulla_bs_note_rece_yoy,,CSRank(Neg($ctx_fulla_bs_note_rece_yoy))
phase3ad_newdata_atomic_direct_rank_00558,sidecar_context_formula,ctx_fulla_bs_other_compre_income_yoy,,CSRank($ctx_fulla_bs_other_compre_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00559,sidecar_context_formula,ctx_fulla_bs_other_compre_income_yoy,,CSRank(Neg($ctx_fulla_bs_other_compre_income_yoy))
phase3ad_newdata_atomic_direct_rank_00562,sidecar_context_formula,ctx_fulla_bs_other_current_asset_yoy,,CSRank($ctx_fulla_bs_other_current_asset_yoy)
phase3ad_newdata_atomic_inverse_rank_00563,sidecar_context_formula,ctx_fulla_bs_other_current_asset_yoy,,CSRank(Neg($ctx_fulla_bs_other_current_asset_yoy))
phase3ad_newdata_atomic_direct_rank_00564,sidecar_context_formula,ctx_fulla_bs_other_current_liab_yoy,,CSRank($ctx_fulla_bs_other_current_liab_yoy)
phase3ad_newdata_atomic_inverse_rank_00565,sidecar_context_formula,ctx_fulla_bs_other_current_liab_yoy,,CSRank(Neg($ctx_fulla_bs_other_current_liab_yoy))
phase3ad_newdata_atomic_direct_rank_00566,sidecar_context_formula,ctx_fulla_bs_other_equity_invest_yoy,,CSRank($ctx_fulla_bs_other_equity_invest_yoy)
phase3ad_newdata_atomic_inverse_rank_00567,sidecar_context_formula,ctx_fulla_bs_other_equity_invest_yoy,,CSRank(Neg($ctx_fulla_bs_other_equity_invest_yoy))
phase3ad_newdata_atomic_direct_rank_00570,sidecar_context_formula,ctx_fulla_bs_other_equity_tool_yoy,,CSRank($ctx_fulla_bs_other_equity_tool_yoy)
phase3ad_newdata_atomic_inverse_rank_00571,sidecar_context_formula,ctx_fulla_bs_other_equity_tool_yoy,,CSRank(Neg($ctx_fulla_bs_other_equity_tool_yoy))
phase3ad_newdata_atomic_direct_rank_00572,sidecar_context_formula,ctx_fulla_bs_other_noncurrent_asset_yoy,,CSRank($ctx_fulla_bs_other_noncurrent_asset_yoy)
phase3ad_newdata_atomic_inverse_rank_00573,sidecar_context_formula,ctx_fulla_bs_other_noncurrent_asset_yoy,,CSRank(Neg($ctx_fulla_bs_other_noncurrent_asset_yoy))
phase3ad_newdata_atomic_direct_rank_00574,sidecar_context_formula,ctx_fulla_bs_other_noncurrent_finasset_yoy,,CSRank($ctx_fulla_bs_other_noncurrent_finasset_yoy)
phase3ad_newdata_atomic_inverse_rank_00575,sidecar_context_formula,ctx_fulla_bs_other_noncurrent_finasset_yoy,,CSRank(Neg($ctx_fulla_bs_other_noncurrent_finasset_yoy))
phase3ad_newdata_atomic_direct_rank_00576,sidecar_context_formula,ctx_fulla_bs_other_noncurrent_liab_yoy,,CSRank($ctx_fulla_bs_other_noncurrent_liab_yoy)
phase3ad_newdata_atomic_inverse_rank_00577,sidecar_context_formula,ctx_fulla_bs_other_noncurrent_liab_yoy,,CSRank(Neg($ctx_fulla_bs_other_noncurrent_liab_yoy))
phase3ad_newdata_atomic_direct_rank_00592,sidecar_context_formula,ctx_fulla_bs_predict_liab_yoy,,CSRank($ctx_fulla_bs_predict_liab_yoy)
phase3ad_newdata_atomic_inverse_rank_00593,sidecar_context_formula,ctx_fulla_bs_predict_liab_yoy,,CSRank(Neg($ctx_fulla_bs_predict_liab_yoy))
phase3ad_newdata_atomic_direct_rank_00600,sidecar_context_formula,ctx_fulla_bs_prepayment_yoy,,CSRank($ctx_fulla_bs_prepayment_yoy)
phase3ad_newdata_atomic_inverse_rank_00601,sidecar_context_formula,ctx_fulla_bs_prepayment_yoy,,CSRank(Neg($ctx_fulla_bs_prepayment_yoy))
phase3ad_newdata_atomic_direct_rank_00616,sidecar_context_formula,ctx_fulla_bs_share_capital_yoy,,CSRank($ctx_fulla_bs_share_capital_yoy)
phase3ad_newdata_atomic_inverse_rank_00617,sidecar_context_formula,ctx_fulla_bs_share_capital_yoy,,CSRank(Neg($ctx_fulla_bs_share_capital_yoy))
phase3ad_newdata_atomic_direct_rank_00622,sidecar_context_formula,ctx_fulla_bs_short_loan_yoy,,CSRank($ctx_fulla_bs_short_loan_yoy)
phase3ad_newdata_atomic_inverse_rank_00623,sidecar_context_formula,ctx_fulla_bs_short_loan_yoy,,CSRank(Neg($ctx_fulla_bs_short_loan_yoy))
phase3ad_newdata_atomic_direct_rank_00626,sidecar_context_formula,ctx_fulla_bs_special_reserve_yoy,,CSRank($ctx_fulla_bs_special_reserve_yoy)
phase3ad_newdata_atomic_inverse_rank_00627,sidecar_context_formula,ctx_fulla_bs_special_reserve_yoy,,CSRank(Neg($ctx_fulla_bs_special_reserve_yoy))
phase3ad_newdata_atomic_direct_rank_00628,sidecar_context_formula,ctx_fulla_bs_staff_salary_payable_yoy,,CSRank($ctx_fulla_bs_staff_salary_payable_yoy)
phase3ad_newdata_atomic_inverse_rank_00629,sidecar_context_formula,ctx_fulla_bs_staff_salary_payable_yoy,,CSRank(Neg($ctx_fulla_bs_staff_salary_payable_yoy))
phase3ad_newdata_atomic_direct_rank_00632,sidecar_context_formula,ctx_fulla_bs_surplus_reserve_yoy,,CSRank($ctx_fulla_bs_surplus_reserve_yoy)
phase3ad_newdata_atomic_inverse_rank_00633,sidecar_context_formula,ctx_fulla_bs_surplus_reserve_yoy,,CSRank(Neg($ctx_fulla_bs_surplus_reserve_yoy))
phase3ad_newdata_atomic_direct_rank_00634,sidecar_context_formula,ctx_fulla_bs_tax_payable_yoy,,CSRank($ctx_fulla_bs_tax_payable_yoy)
phase3ad_newdata_atomic_inverse_rank_00635,sidecar_context_formula,ctx_fulla_bs_tax_payable_yoy,,CSRank(Neg($ctx_fulla_bs_tax_payable_yoy))
phase3ad_newdata_atomic_direct_rank_00636,sidecar_context_formula,ctx_fulla_bs_total_assets_yoy,,CSRank($ctx_fulla_bs_total_assets_yoy)
phase3ad_newdata_atomic_direct_rank_00637,sidecar_context_formula,ctx_fulla_bs_total_current_assets_yoy,,CSRank($ctx_fulla_bs_total_current_assets_yoy)
phase3ad_newdata_atomic_inverse_rank_00638,sidecar_context_formula,ctx_fulla_bs_total_current_assets_yoy,,CSRank(Neg($ctx_fulla_bs_total_current_assets_yoy))
phase3ad_newdata_atomic_direct_rank_00639,sidecar_context_formula,ctx_fulla_bs_total_current_liab_yoy,,CSRank($ctx_fulla_bs_total_current_liab_yoy)
phase3ad_newdata_atomic_inverse_rank_00640,sidecar_context_formula,ctx_fulla_bs_total_current_liab_yoy,,CSRank(Neg($ctx_fulla_bs_total_current_liab_yoy))
phase3ad_newdata_atomic_direct_rank_00641,sidecar_context_formula,ctx_fulla_bs_total_equity_yoy,,CSRank($ctx_fulla_bs_total_equity_yoy)
phase3ad_newdata_atomic_inverse_rank_00642,sidecar_context_formula,ctx_fulla_bs_total_equity_yoy,,CSRank(Neg($ctx_fulla_bs_total_equity_yoy))
phase3ad_newdata_atomic_direct_rank_00643,sidecar_context_formula,ctx_fulla_bs_total_liab_equity_yoy,,CSRank($ctx_fulla_bs_total_liab_equity_yoy)
phase3ad_newdata_atomic_inverse_rank_00644,sidecar_context_formula,ctx_fulla_bs_total_liab_equity_yoy,,CSRank(Neg($ctx_fulla_bs_total_liab_equity_yoy))
phase3ad_newdata_atomic_direct_rank_00645,sidecar_context_formula,ctx_fulla_bs_total_liabilities_yoy,,CSRank($ctx_fulla_bs_total_liabilities_yoy)
phase3ad_newdata_atomic_direct_rank_00646,sidecar_context_formula,ctx_fulla_bs_total_noncurrent_assets_yoy,,CSRank($ctx_fulla_bs_total_noncurrent_assets_yoy)
phase3ad_newdata_atomic_inverse_rank_00647,sidecar_context_formula,ctx_fulla_bs_total_noncurrent_assets_yoy,,CSRank(Neg($ctx_fulla_bs_total_noncurrent_assets_yoy))
phase3ad_newdata_atomic_direct_rank_00648,sidecar_context_formula,ctx_fulla_bs_total_noncurrent_liab_yoy,,CSRank($ctx_fulla_bs_total_noncurrent_liab_yoy)
phase3ad_newdata_atomic_inverse_rank_00649,sidecar_context_formula,ctx_fulla_bs_total_noncurrent_liab_yoy,,CSRank(Neg($ctx_fulla_bs_total_noncurrent_liab_yoy))
phase3ad_newdata_atomic_direct_rank_00650,sidecar_context_formula,ctx_fulla_bs_total_other_payable_yoy,,CSRank($ctx_fulla_bs_total_other_payable_yoy)
phase3ad_newdata_atomic_inverse_rank_00651,sidecar_context_formula,ctx_fulla_bs_total_other_payable_yoy,,CSRank(Neg($ctx_fulla_bs_total_other_payable_yoy))
phase3ad_newdata_atomic_direct_rank_00652,sidecar_context_formula,ctx_fulla_bs_total_other_rece_yoy,,CSRank($ctx_fulla_bs_total_other_rece_yoy)
phase3ad_newdata_atomic_inverse_rank_00653,sidecar_context_formula,ctx_fulla_bs_total_other_rece_yoy,,CSRank(Neg($ctx_fulla_bs_total_other_rece_yoy))
phase3ad_newdata_atomic_direct_rank_00654,sidecar_context_formula,ctx_fulla_bs_total_parent_equity_yoy,,CSRank($ctx_fulla_bs_total_parent_equity_yoy)
phase3ad_newdata_atomic_inverse_rank_00655,sidecar_context_formula,ctx_fulla_bs_total_parent_equity_yoy,,CSRank(Neg($ctx_fulla_bs_total_parent_equity_yoy))
phase3ad_newdata_atomic_direct_rank_00656,sidecar_context_formula,ctx_fulla_bs_trade_finasset_notfvtpl_yoy,,CSRank($ctx_fulla_bs_trade_finasset_notfvtpl_yoy)
phase3ad_newdata_atomic_inverse_rank_00657,sidecar_context_formula,ctx_fulla_bs_trade_finasset_notfvtpl_yoy,,CSRank(Neg($ctx_fulla_bs_trade_finasset_notfvtpl_yoy))
phase3ad_newdata_atomic_direct_rank_00664,sidecar_context_formula,ctx_fulla_bs_treasury_shares_yoy,,CSRank($ctx_fulla_bs_treasury_shares_yoy)
phase3ad_newdata_atomic_inverse_rank_00665,sidecar_context_formula,ctx_fulla_bs_treasury_shares_yoy,,CSRank(Neg($ctx_fulla_bs_treasury_shares_yoy))
phase3ad_newdata_atomic_direct_rank_00666,sidecar_context_formula,ctx_fulla_bs_unassign_rpofit_yoy,,CSRank($ctx_fulla_bs_unassign_rpofit_yoy)
phase3ad_newdata_atomic_inverse_rank_00667,sidecar_context_formula,ctx_fulla_bs_unassign_rpofit_yoy,,CSRank(Neg($ctx_fulla_bs_unassign_rpofit_yoy))
phase3ad_newdata_atomic_direct_rank_00670,sidecar_context_formula,ctx_fulla_bs_useright_asset_yoy,,CSRank($ctx_fulla_bs_useright_asset_yoy)
phase3ad_newdata_atomic_inverse_rank_00671,sidecar_context_formula,ctx_fulla_bs_useright_asset_yoy,,CSRank(Neg($ctx_fulla_bs_useright_asset_yoy))
phase3ad_newdata_atomic_direct_rank_00674,sidecar_context_formula,ctx_fulla_ps_total_operate_income,,CSRank($ctx_fulla_ps_total_operate_income)
phase3ad_newdata_atomic_inverse_rank_00675,sidecar_context_formula,ctx_fulla_ps_total_operate_income,,CSRank(Neg($ctx_fulla_ps_total_operate_income))
phase3ad_newdata_atomic_inverse_rank_00676,sidecar_context_formula,ctx_fulla_ps_total_operate_income_yoy,,CSRank(Neg($ctx_fulla_ps_total_operate_income_yoy))
phase3ad_newdata_atomic_direct_rank_00677,sidecar_context_formula,ctx_fulla_ps_operate_income,,CSRank($ctx_fulla_ps_operate_income)
phase3ad_newdata_atomic_inverse_rank_00678,sidecar_context_formula,ctx_fulla_ps_operate_income,,CSRank(Neg($ctx_fulla_ps_operate_income))
phase3ad_newdata_atomic_direct_rank_00679,sidecar_context_formula,ctx_fulla_ps_operate_income_yoy,,CSRank($ctx_fulla_ps_operate_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00680,sidecar_context_formula,ctx_fulla_ps_operate_income_yoy,,CSRank(Neg($ctx_fulla_ps_operate_income_yoy))
phase3ad_newdata_atomic_direct_rank_00701,sidecar_context_formula,ctx_fulla_ps_total_operate_cost,,CSRank($ctx_fulla_ps_total_operate_cost)
phase3ad_newdata_atomic_inverse_rank_00702,sidecar_context_formula,ctx_fulla_ps_total_operate_cost,,CSRank(Neg($ctx_fulla_ps_total_operate_cost))
phase3ad_newdata_atomic_direct_rank_00703,sidecar_context_formula,ctx_fulla_ps_total_operate_cost_yoy,,CSRank($ctx_fulla_ps_total_operate_cost_yoy)
phase3ad_newdata_atomic_inverse_rank_00704,sidecar_context_formula,ctx_fulla_ps_total_operate_cost_yoy,,CSRank(Neg($ctx_fulla_ps_total_operate_cost_yoy))
phase3ad_newdata_atomic_direct_rank_00705,sidecar_context_formula,ctx_fulla_ps_operate_cost,,CSRank($ctx_fulla_ps_operate_cost)
phase3ad_newdata_atomic_inverse_rank_00706,sidecar_context_formula,ctx_fulla_ps_operate_cost,,CSRank(Neg($ctx_fulla_ps_operate_cost))
phase3ad_newdata_atomic_direct_rank_00707,sidecar_context_formula,ctx_fulla_ps_operate_cost_yoy,,CSRank($ctx_fulla_ps_operate_cost_yoy)
phase3ad_newdata_atomic_inverse_rank_00708,sidecar_context_formula,ctx_fulla_ps_operate_cost_yoy,,CSRank(Neg($ctx_fulla_ps_operate_cost_yoy))
phase3ad_newdata_atomic_direct_rank_00717,sidecar_context_formula,ctx_fulla_ps_research_expense,,CSRank($ctx_fulla_ps_research_expense)
phase3ad_newdata_atomic_inverse_rank_00718,sidecar_context_formula,ctx_fulla_ps_research_expense,,CSRank(Neg($ctx_fulla_ps_research_expense))
phase3ad_newdata_atomic_direct_rank_00719,sidecar_context_formula,ctx_fulla_ps_research_expense_yoy,,CSRank($ctx_fulla_ps_research_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00720,sidecar_context_formula,ctx_fulla_ps_research_expense_yoy,,CSRank(Neg($ctx_fulla_ps_research_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00745,sidecar_context_formula,ctx_fulla_ps_operate_tax_add,,CSRank($ctx_fulla_ps_operate_tax_add)
phase3ad_newdata_atomic_inverse_rank_00746,sidecar_context_formula,ctx_fulla_ps_operate_tax_add,,CSRank(Neg($ctx_fulla_ps_operate_tax_add))
phase3ad_newdata_atomic_direct_rank_00747,sidecar_context_formula,ctx_fulla_ps_operate_tax_add_yoy,,CSRank($ctx_fulla_ps_operate_tax_add_yoy)
phase3ad_newdata_atomic_inverse_rank_00748,sidecar_context_formula,ctx_fulla_ps_operate_tax_add_yoy,,CSRank(Neg($ctx_fulla_ps_operate_tax_add_yoy))
phase3ad_newdata_atomic_direct_rank_00749,sidecar_context_formula,ctx_fulla_ps_sale_expense,,CSRank($ctx_fulla_ps_sale_expense)
phase3ad_newdata_atomic_inverse_rank_00750,sidecar_context_formula,ctx_fulla_ps_sale_expense,,CSRank(Neg($ctx_fulla_ps_sale_expense))
phase3ad_newdata_atomic_direct_rank_00751,sidecar_context_formula,ctx_fulla_ps_sale_expense_yoy,,CSRank($ctx_fulla_ps_sale_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00752,sidecar_context_formula,ctx_fulla_ps_sale_expense_yoy,,CSRank(Neg($ctx_fulla_ps_sale_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00753,sidecar_context_formula,ctx_fulla_ps_manage_expense,,CSRank($ctx_fulla_ps_manage_expense)
phase3ad_newdata_atomic_inverse_rank_00754,sidecar_context_formula,ctx_fulla_ps_manage_expense,,CSRank(Neg($ctx_fulla_ps_manage_expense))
phase3ad_newdata_atomic_direct_rank_00755,sidecar_context_formula,ctx_fulla_ps_manage_expense_yoy,,CSRank($ctx_fulla_ps_manage_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00756,sidecar_context_formula,ctx_fulla_ps_manage_expense_yoy,,CSRank(Neg($ctx_fulla_ps_manage_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00761,sidecar_context_formula,ctx_fulla_ps_finance_expense,,CSRank($ctx_fulla_ps_finance_expense)
phase3ad_newdata_atomic_inverse_rank_00762,sidecar_context_formula,ctx_fulla_ps_finance_expense,,CSRank(Neg($ctx_fulla_ps_finance_expense))
phase3ad_newdata_atomic_direct_rank_00763,sidecar_context_formula,ctx_fulla_ps_finance_expense_yoy,,CSRank($ctx_fulla_ps_finance_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00764,sidecar_context_formula,ctx_fulla_ps_finance_expense_yoy,,CSRank(Neg($ctx_fulla_ps_finance_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00765,sidecar_context_formula,ctx_fulla_ps_fe_interest_expense,,CSRank($ctx_fulla_ps_fe_interest_expense)
phase3ad_newdata_atomic_inverse_rank_00766,sidecar_context_formula,ctx_fulla_ps_fe_interest_expense,,CSRank(Neg($ctx_fulla_ps_fe_interest_expense))
phase3ad_newdata_atomic_direct_rank_00767,sidecar_context_formula,ctx_fulla_ps_fe_interest_expense_yoy,,CSRank($ctx_fulla_ps_fe_interest_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00768,sidecar_context_formula,ctx_fulla_ps_fe_interest_expense_yoy,,CSRank(Neg($ctx_fulla_ps_fe_interest_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00769,sidecar_context_formula,ctx_fulla_ps_fe_interest_income,,CSRank($ctx_fulla_ps_fe_interest_income)
phase3ad_newdata_atomic_inverse_rank_00770,sidecar_context_formula,ctx_fulla_ps_fe_interest_income,,CSRank(Neg($ctx_fulla_ps_fe_interest_income))
phase3ad_newdata_atomic_direct_rank_00771,sidecar_context_formula,ctx_fulla_ps_fe_interest_income_yoy,,CSRank($ctx_fulla_ps_fe_interest_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00772,sidecar_context_formula,ctx_fulla_ps_fe_interest_income_yoy,,CSRank(Neg($ctx_fulla_ps_fe_interest_income_yoy))
phase3ad_newdata_atomic_direct_rank_00785,sidecar_context_formula,ctx_fulla_ps_fairvalue_change_income,,CSRank($ctx_fulla_ps_fairvalue_change_income)
phase3ad_newdata_atomic_inverse_rank_00786,sidecar_context_formula,ctx_fulla_ps_fairvalue_change_income,,CSRank(Neg($ctx_fulla_ps_fairvalue_change_income))
phase3ad_newdata_atomic_direct_rank_00787,sidecar_context_formula,ctx_fulla_ps_fairvalue_change_income_yoy,,CSRank($ctx_fulla_ps_fairvalue_change_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00788,sidecar_context_formula,ctx_fulla_ps_fairvalue_change_income_yoy,,CSRank(Neg($ctx_fulla_ps_fairvalue_change_income_yoy))
phase3ad_newdata_atomic_direct_rank_00789,sidecar_context_formula,ctx_fulla_ps_invest_income,,CSRank($ctx_fulla_ps_invest_income)
phase3ad_newdata_atomic_inverse_rank_00790,sidecar_context_formula,ctx_fulla_ps_invest_income,,CSRank(Neg($ctx_fulla_ps_invest_income))
phase3ad_newdata_atomic_direct_rank_00791,sidecar_context_formula,ctx_fulla_ps_invest_income_yoy,,CSRank($ctx_fulla_ps_invest_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00792,sidecar_context_formula,ctx_fulla_ps_invest_income_yoy,,CSRank(Neg($ctx_fulla_ps_invest_income_yoy))
phase3ad_newdata_atomic_direct_rank_00793,sidecar_context_formula,ctx_fulla_ps_invest_joint_income,,CSRank($ctx_fulla_ps_invest_joint_income)
phase3ad_newdata_atomic_inverse_rank_00794,sidecar_context_formula,ctx_fulla_ps_invest_joint_income,,CSRank(Neg($ctx_fulla_ps_invest_joint_income))
phase3ad_newdata_atomic_direct_rank_00795,sidecar_context_formula,ctx_fulla_ps_invest_joint_income_yoy,,CSRank($ctx_fulla_ps_invest_joint_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00796,sidecar_context_formula,ctx_fulla_ps_invest_joint_income_yoy,,CSRank(Neg($ctx_fulla_ps_invest_joint_income_yoy))
phase3ad_newdata_atomic_direct_rank_00805,sidecar_context_formula,ctx_fulla_ps_asset_disposal_income,,CSRank($ctx_fulla_ps_asset_disposal_income)
phase3ad_newdata_atomic_inverse_rank_00806,sidecar_context_formula,ctx_fulla_ps_asset_disposal_income,,CSRank(Neg($ctx_fulla_ps_asset_disposal_income))
phase3ad_newdata_atomic_direct_rank_00807,sidecar_context_formula,ctx_fulla_ps_asset_disposal_income_yoy,,CSRank($ctx_fulla_ps_asset_disposal_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00808,sidecar_context_formula,ctx_fulla_ps_asset_disposal_income_yoy,,CSRank(Neg($ctx_fulla_ps_asset_disposal_income_yoy))
phase3ad_newdata_atomic_direct_rank_00809,sidecar_context_formula,ctx_fulla_ps_asset_impairment_income,,CSRank($ctx_fulla_ps_asset_impairment_income)
phase3ad_newdata_atomic_inverse_rank_00810,sidecar_context_formula,ctx_fulla_ps_asset_impairment_income,,CSRank(Neg($ctx_fulla_ps_asset_impairment_income))
phase3ad_newdata_atomic_direct_rank_00811,sidecar_context_formula,ctx_fulla_ps_asset_impairment_income_yoy,,CSRank($ctx_fulla_ps_asset_impairment_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00812,sidecar_context_formula,ctx_fulla_ps_asset_impairment_income_yoy,,CSRank(Neg($ctx_fulla_ps_asset_impairment_income_yoy))
phase3ad_newdata_atomic_direct_rank_00813,sidecar_context_formula,ctx_fulla_ps_credit_impairment_income,,CSRank($ctx_fulla_ps_credit_impairment_income)
phase3ad_newdata_atomic_inverse_rank_00814,sidecar_context_formula,ctx_fulla_ps_credit_impairment_income,,CSRank(Neg($ctx_fulla_ps_credit_impairment_income))
phase3ad_newdata_atomic_direct_rank_00815,sidecar_context_formula,ctx_fulla_ps_credit_impairment_income_yoy,,CSRank($ctx_fulla_ps_credit_impairment_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00816,sidecar_context_formula,ctx_fulla_ps_credit_impairment_income_yoy,,CSRank(Neg($ctx_fulla_ps_credit_impairment_income_yoy))
phase3ad_newdata_atomic_direct_rank_00817,sidecar_context_formula,ctx_fulla_ps_other_income,,CSRank($ctx_fulla_ps_other_income)
phase3ad_newdata_atomic_inverse_rank_00818,sidecar_context_formula,ctx_fulla_ps_other_income,,CSRank(Neg($ctx_fulla_ps_other_income))
phase3ad_newdata_atomic_direct_rank_00819,sidecar_context_formula,ctx_fulla_ps_other_income_yoy,,CSRank($ctx_fulla_ps_other_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00820,sidecar_context_formula,ctx_fulla_ps_other_income_yoy,,CSRank(Neg($ctx_fulla_ps_other_income_yoy))
phase3ad_newdata_atomic_direct_rank_00825,sidecar_context_formula,ctx_fulla_ps_operate_profit_balance,,CSRank($ctx_fulla_ps_operate_profit_balance)
phase3ad_newdata_atomic_inverse_rank_00826,sidecar_context_formula,ctx_fulla_ps_operate_profit_balance,,CSRank(Neg($ctx_fulla_ps_operate_profit_balance))
phase3ad_newdata_atomic_direct_rank_00829,sidecar_context_formula,ctx_fulla_ps_operate_profit,,CSRank($ctx_fulla_ps_operate_profit)
phase3ad_newdata_atomic_inverse_rank_00830,sidecar_context_formula,ctx_fulla_ps_operate_profit,,CSRank(Neg($ctx_fulla_ps_operate_profit))
phase3ad_newdata_atomic_inverse_rank_00831,sidecar_context_formula,ctx_fulla_ps_operate_profit_yoy,,CSRank(Neg($ctx_fulla_ps_operate_profit_yoy))
phase3ad_newdata_atomic_direct_rank_00832,sidecar_context_formula,ctx_fulla_ps_nonbusiness_income,,CSRank($ctx_fulla_ps_nonbusiness_income)
phase3ad_newdata_atomic_inverse_rank_00833,sidecar_context_formula,ctx_fulla_ps_nonbusiness_income,,CSRank(Neg($ctx_fulla_ps_nonbusiness_income))
phase3ad_newdata_atomic_direct_rank_00834,sidecar_context_formula,ctx_fulla_ps_nonbusiness_income_yoy,,CSRank($ctx_fulla_ps_nonbusiness_income_yoy)
phase3ad_newdata_atomic_inverse_rank_00835,sidecar_context_formula,ctx_fulla_ps_nonbusiness_income_yoy,,CSRank(Neg($ctx_fulla_ps_nonbusiness_income_yoy))
phase3ad_newdata_atomic_direct_rank_00840,sidecar_context_formula,ctx_fulla_ps_nonbusiness_expense,,CSRank($ctx_fulla_ps_nonbusiness_expense)
phase3ad_newdata_atomic_inverse_rank_00841,sidecar_context_formula,ctx_fulla_ps_nonbusiness_expense,,CSRank(Neg($ctx_fulla_ps_nonbusiness_expense))
phase3ad_newdata_atomic_direct_rank_00842,sidecar_context_formula,ctx_fulla_ps_nonbusiness_expense_yoy,,CSRank($ctx_fulla_ps_nonbusiness_expense_yoy)
phase3ad_newdata_atomic_inverse_rank_00843,sidecar_context_formula,ctx_fulla_ps_nonbusiness_expense_yoy,,CSRank(Neg($ctx_fulla_ps_nonbusiness_expense_yoy))
phase3ad_newdata_atomic_direct_rank_00852,sidecar_context_formula,ctx_fulla_ps_total_profit_balance,,CSRank($ctx_fulla_ps_total_profit_balance)
phase3ad_newdata_atomic_inverse_rank_00853,sidecar_context_formula,ctx_fulla_ps_total_profit_balance,,CSRank(Neg($ctx_fulla_ps_total_profit_balance))
phase3ad_newdata_atomic_direct_rank_00856,sidecar_context_formula,ctx_fulla_ps_total_profit,,CSRank($ctx_fulla_ps_total_profit)
phase3ad_newdata_atomic_inverse_rank_00857,sidecar_context_formula,ctx_fulla_ps_total_profit,,CSRank(Neg($ctx_fulla_ps_total_profit))
phase3ad_newdata_atomic_direct_rank_00858,sidecar_context_formula,ctx_fulla_ps_total_profit_yoy,,CSRank($ctx_fulla_ps_total_profit_yoy)
phase3ad_newdata_atomic_inverse_rank_00859,sidecar_context_formula,ctx_fulla_ps_total_profit_yoy,,CSRank(Neg($ctx_fulla_ps_total_profit_yoy))
phase3ad_newdata_atomic_direct_rank_00860,sidecar_context_formula,ctx_fulla_ps_income_tax,,CSRank($ctx_fulla_ps_income_tax)
phase3ad_newdata_atomic_inverse_rank_00861,sidecar_context_formula,ctx_fulla_ps_income_tax,,CSRank(Neg($ctx_fulla_ps_income_tax))
phase3ad_newdata_atomic_direct_rank_00862,sidecar_context_formula,ctx_fulla_ps_income_tax_yoy,,CSRank($ctx_fulla_ps_income_tax_yoy)
phase3ad_newdata_atomic_inverse_rank_00863,sidecar_context_formula,ctx_fulla_ps_income_tax_yoy,,CSRank(Neg($ctx_fulla_ps_income_tax_yoy))
phase3ad_newdata_atomic_direct_rank_00876,sidecar_context_formula,ctx_fulla_ps_netprofit,,CSRank($ctx_fulla_ps_netprofit)
phase3ad_newdata_atomic_inverse_rank_00877,sidecar_context_formula,ctx_fulla_ps_netprofit,,CSRank(Neg($ctx_fulla_ps_netprofit))
phase3ad_newdata_atomic_inverse_rank_00878,sidecar_context_formula,ctx_fulla_ps_netprofit_yoy,,CSRank(Neg($ctx_fulla_ps_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00883,sidecar_context_formula,ctx_fulla_ps_continued_netprofit,,CSRank($ctx_fulla_ps_continued_netprofit)
phase3ad_newdata_atomic_inverse_rank_00884,sidecar_context_formula,ctx_fulla_ps_continued_netprofit,,CSRank(Neg($ctx_fulla_ps_continued_netprofit))
phase3ad_newdata_atomic_direct_rank_00885,sidecar_context_formula,ctx_fulla_ps_continued_netprofit_yoy,,CSRank($ctx_fulla_ps_continued_netprofit_yoy)
phase3ad_newdata_atomic_inverse_rank_00886,sidecar_context_formula,ctx_fulla_ps_continued_netprofit_yoy,,CSRank(Neg($ctx_fulla_ps_continued_netprofit_yoy))
phase3ad_newdata_atomic_direct_rank_00891,sidecar_context_formula,ctx_fulla_ps_parent_netprofit,,CSRank($ctx_fulla_ps_parent_netprofit)
phase3ad_newdata_atomic_inverse_rank_00892,sidecar_context_formula,ctx_fulla_ps_parent_netprofit,,CSRank(Neg($ctx_fulla_ps_parent_netprofit))
phase3ad_newdata_atomic_inverse_rank_00893,sidecar_context_formula,ctx_fulla_ps_parent_netprofit_yoy,,CSRank(Neg($ctx_fulla_ps_parent_netprofit_yoy))
